"year","name","team_id","bat_side","total_pa","pa_shades","pa_shade_percent","woba_shade","pa_non_shades","pa_non_shade_percent","woba_non_shade"
2024,"Martínez, J.P.",144,"L",10,5,"50.0",".176",5,"50.0",".251"
2024,"Luciano, Marco",137,"R",81,5,"6.2",".176",76,"93.8",".253"
2024,"Vilade, Ryan",116,"R",49,5,"10.2",".314",44,"89.8",".187"
2024,"Haase, Eric",158,"R",69,5,"7.2",".353",64,"92.8",".350"
2024,"Perkins, Blake",158,"R",158,5,"3.2",".491",153,"96.8",".296"
2024,"Perdomo, Geraldo",109,"R",120,5,"4.2",".176",115,"95.8",".334"
2024,"Herrera, Jose",109,"R",38,5,"13.2",".353",33,"86.8",".211"
2024,"Alexander, Blaze",109,"R",185,5,"2.7",".314",180,"97.3",".297"
2024,"Edman, Tommy",119,"R",36,5,"13.9",".353",31,"86.1",".561"
2024,"Bruján, Vidal",146,"R",70,5,"7.1",".144",65,"92.9",".282"
2024,"Myers, Dane",146,"R",108,5,"4.6",".138",103,"95.4",".344"
2024,"Knizner, Andrew",140,"R",93,5,"5.4",".000",88,"94.6",".184"
2024,"Bichette, Bo",141,"R",332,5,"1.5",".138",327,"98.5",".263"
2024,"Baker, Luken",138,"R",49,5,"10.2",".353",44,"89.8",".287"
2024,"Contreras, Willson",138,"R",356,5,"1.4",".276",351,"98.6",".372"
2024,"Ramírez, Harold",120,"R",246,5,"2.0",".314",241,"98.0",".264"
2024,"Mendick, Danny",145,"R",140,5,"3.6",".282",135,"96.4",".248"
2024,"Hoerner, Nico",112,"R",640,6,"0.9",".000",634,"99.1",".316"
2024,"Marte, Starling",121,"R",365,6,"1.6",".489",359,"98.4",".308"
2024,"Keirsey Jr., DaShawn",142,"L",14,6,"42.9",".147",8,"57.1",".346"
2024,"León, Pedro",117,"R",21,6,"28.6",".115",15,"71.4",".118"
2024,"Bailey, Patrick",137,"R",96,6,"6.3",".262",90,"93.8",".196"
2024,"Murphy, Tom",137,"R",37,6,"16.2",".356",31,"83.8",".183"
2024,"Rojas, Miguel",119,"R",337,6,"1.8",".650",331,"98.2",".321"
2024,"Barnes, Austin",119,"R",156,6,"3.8",".294",150,"96.2",".289"
2024,"Pache, Cristian",146,"R",176,6,"3.4",".571",170,"96.6",".236"
2024,"Norby, Connor",146,"R",194,6,"3.1",".409",188,"96.9",".313"
2024,"Delay, Jason",134,"R",19,6,"31.6",".115",13,"68.4",".428"
2024,"Hayes, Ke'Bryan",134,"R",394,6,"1.5",".356",388,"98.5",".255"
2024,"Locklear, Tyler",136,"R",49,6,"12.2",".147",43,"87.8",".251"
2024,"Stevenson, Cal",143,"L",27,6,"22.2",".471",21,"77.8",".269"
2024,"Alvarez, Armando",133,"R",39,6,"15.4",".618",33,"84.6",".181"
2024,"Goldschmidt, Paul",138,"R",646,6,"0.9",".324",640,"99.1",".310"
2024,"Caminero, Junior",139,"R",175,7,"4.0",".000",168,"96.0",".322"
2024,"Helman, Michael",142,"R",10,7,"70.0",".305",3,"30.0",".418"
2024,"Rengifo, Luis",108,"R",58,7,"12.1",".598",51,"87.9",".361"
2024,"Schmitt, Casey",137,"R",113,7,"6.2",".293",106,"93.8",".325"
2024,"Sullivan, Brett",135,"L",17,7,"41.2",".517",10,"58.8",".088"
2024,"Blanco, Dairon",118,"R",132,7,"5.3",".126",125,"94.7",".316"
2024,"Dingler, Dillon",116,"R",87,7,"8.0",".724",80,"92.0",".172"
2024,"Monasterio, Andruw",158,"R",142,7,"4.9",".350",135,"95.1",".261"
2024,"Westbrook, Jamie",111,"R",48,7,"14.6",".391",41,"85.4",".228"
2024,"Wilson, Weston",143,"R",95,7,"7.4",".305",88,"92.6",".375"
2024,"Nevin, Tyler",133,"R",278,7,"2.5",".453",271,"97.5",".272"
2024,"Yepez, Juan",120,"R",247,7,"2.8",".456",240,"97.2",".326"
2024,"Ortega, Rafael",145,"L",17,7,"41.2",".098",10,"58.8",".157"
2024,"Lee, Korey",145,"R",393,7,"1.8",".378",386,"98.2",".254"
2024,"Canario, Alexander",112,"R",28,8,"28.6",".200",20,"71.4",".410"
2024,"Martinez, J.D.",121,"R",485,8,"1.6",".525",477,"98.4",".318"
2024,"Williams, Luke",144,"R",52,8,"15.4",".353",44,"84.6",".226"
2024,"Matos, Luis",137,"R",155,8,"5.2",".196",147,"94.8",".252"
2024,"Solano, Donovan",135,"R",309,8,"2.6",".110",301,"97.4",".339"
2024,"Higashioka, Kyle",135,"R",263,8,"3.0",".086",255,"97.0",".321"
2024,"Wall, Forrest",146,"L",35,8,"22.9",".110",27,"77.1",".305"
2024,"Toro, Abraham",133,"R",82,8,"9.8",".220",74,"90.2",".326"
2024,"Serven, Brian",141,"R",71,8,"11.3",".110",63,"88.7",".231"
2024,"Young, Jacob",120,"R",521,8,"1.5",".126",513,"98.5",".292"
2024,"Misner, Kameron",139,"L",15,9,"60.0",".000",6,"40.0",".147"
2024,"d'Arnaud, Travis",144,"R",342,9,"2.6",".139",333,"97.4",".323"
2024,"Merrifield, Whit",144,"R",327,9,"2.8",".294",318,"97.2",".281"
2024,"Mayo, Coby",110,"R",46,9,"19.6",".175",37,"80.4",".147"
2024,"Kiner-Falefa, Isiah",134,"R",494,9,"1.8",".196",485,"98.2",".294"
2024,"Cooper, Garrett",111,"R",116,9,"7.8",".317",107,"92.2",".248"
2024,"Kirk, Alejandro",141,"R",385,9,"2.3",".502",376,"97.7",".292"
2024,"Blankenhorn, Travis",120,"L",32,9,"28.1",".000",23,"71.9",".200"
2024,"Ruiz, Keibert",120,"R",132,9,"6.8",".563",123,"93.2",".228"
2024,"Iglesias, Jose",121,"R",286,10,"3.5",".197",276,"96.5",".365"
2024,"Wendle, Joey",121,"L",37,10,"27.0",".333",27,"73.0",".177"
2024,"Díaz, Yandy",139,"R",619,10,"1.6",".205",609,"98.4",".332"
2024,"Goodrum, Niko",108,"L",25,10,"40.0",".157",15,"60.0",".063"
2024,"Pérez, Wenceel",116,"R",94,10,"10.6",".157",84,"89.4",".288"
2024,"Peterson, Jace",109,"L",26,10,"38.5",".069",16,"61.5",".141"
2024,"Moreno, Gabriel",109,"R",349,10,"2.9",".263",339,"97.1",".326"
2024,"Rivera, Emmanuel",110,"R",301,10,"3.3",".294",291,"96.7",".292"
2024,"Davis, Henry",134,"R",122,10,"8.2",".157",112,"91.8",".218"
2024,"Jones, Jahmai",147,"R",47,10,"21.3",".736",37,"78.7",".181"
2024,"Bliss, Ryan",136,"R",71,10,"14.1",".214",61,"85.9",".314"
2024,"Walker, Jordan",138,"R",178,10,"5.6",".399",168,"94.4",".260"
2024,"Vientos, Mark",121,"R",448,11,"2.5",".080",437,"97.5",".364"
2024,"Walls, Taylor",139,"R",56,11,"19.6",".145",45,"80.4",".239"
2024,"Vázquez, Christian",142,"R",312,11,"3.5",".063",301,"96.5",".254"
2024,"Dubón, Mauricio",117,"R",420,11,"2.6",".274",409,"97.4",".285"
2024,"Ortiz, Joey",158,"R",510,11,"2.2",".072",499,"97.8",".324"
2024,"Slater, Austin",110,"R",208,11,"5.3",".499",197,"94.7",".258"
2024,"Mateo, Jorge",110,"R",208,11,"5.3",".305",197,"94.7",".285"
2024,"Foscue, Justin",140,"R",44,11,"25.0",".063",33,"75.0",".086"
2024,"Duran, Ezequiel",140,"R",283,11,"3.9",".080",272,"96.1",".277"
2024,"Clase, Jonatan",141,"L",38,11,"28.9",".570",27,"71.1",".203"
2024,"Herrera, Iván",138,"R",259,11,"4.2",".366",248,"95.8",".350"
2024,"Winn, Masyn",138,"R",630,11,"1.7",".128",619,"98.3",".316"
2024,"Vargas, Ildemaro",120,"R",128,11,"8.6",".160",117,"91.4",".294"
2024,"Adams, Riley",120,"R",129,11,"8.5",".446",118,"91.5",".259"
2024,"Lindor, Francisco",121,"R",167,12,"7.2",".115",155,"92.8",".388"
2024,"Ramos, Heliot",137,"R",511,12,"2.3",".325",499,"97.7",".338"
2024,"Tatis Jr., Fernando",135,"R",428,12,"2.8",".207",416,"97.2",".362"
2024,"Hampson, Garrett",118,"R",229,12,"5.2",".639",217,"94.8",".233"
2024,"Reynolds, Bryan",134,"R",202,12,"5.9",".235",190,"94.1",".317"
2024,"Story, Trevor",111,"R",104,12,"11.5",".230",92,"88.5",".329"
2024,"Toglia, Michael",115,"R",146,12,"8.2",".244",134,"91.8",".366"
2024,"Berroa, Steward",141,"L",34,12,"35.3",".293",22,"64.7",".237"
2024,"Millas, Drew",120,"L",45,12,"26.7",".456",33,"73.3",".264"
2024,"Lee, Brooks",142,"R",52,13,"25.0",".361",39,"75.0",".226"
2024,"Waters, Drew",118,"L",18,13,"72.2",".273",5,"27.8",".314"
2024,"Gasper, Mickey",111,"L",20,13,"65.0",".108",7,"35.0",".098"
2024,"Bouchard, Sean",115,"R",105,13,"12.4",".174",92,"87.6",".278"
2024,"Rodgers, Brendan",115,"R",534,13,"2.4",".489",521,"97.6",".307"
2024,"Davis, J.D.",147,"R",157,13,"8.3",".203",144,"91.7",".289"
2024,"Rivas, Leo",136,"L",54,13,"24.1",".251",41,"75.9",".337"
2024,"Cameron, Daz",133,"R",186,13,"7.0",".068",173,"93.0",".273"
2024,"Colás, Oscar",145,"L",38,13,"34.2",".445",25,"65.8",".225"
2024,"Happ, Ian",112,"R",161,14,"8.7",".211",147,"91.3",".324"
2024,"Driscoll, Logan",139,"L",37,14,"37.8",".112",23,"62.2",".242"
2024,"Tucker, Cole",108,"L",35,14,"40.0",".302",21,"60.0",".371"
2024,"Campero, Gustavo",108,"L",38,14,"36.8",".189",24,"63.2",".310"
2024,"Urshela, Gio",144,"R",457,14,"3.1",".209",443,"96.9",".285"
2024,"Ibáñez, Andy",116,"R",244,14,"5.7",".308",230,"94.3",".286"
2024,"Olivares, Edward",134,"R",195,14,"7.2",".335",181,"92.8",".270"
2024,"Dalbec, Bobby",111,"R",93,14,"15.1",".308",79,"84.9",".174"
2024,"Brooks, Trenton",137,"L",28,15,"53.6",".268",13,"46.4",".053"
2024,"Johnson, Bryce",135,"L",36,15,"41.7",".222",21,"58.3",".274"
2024,"Contreras, William",158,"R",674,15,"2.2",".547",659,"97.8",".354"
2024,"Mountcastle, Ryan",110,"R",507,15,"3.0",".457",492,"97.0",".311"
2024,"Romo, Drew",115,"L",35,15,"42.9",".272",20,"57.1",".151"
2024,"Sosa, Edmundo",143,"R",266,15,"5.6",".142",251,"94.4",".328"
2024,"Rocchio, Brayan",114,"R",125,15,"12.0",".092",110,"88.0",".310"
2024,"Moncada, Yoán",145,"L",36,15,"41.7",".306",21,"58.3",".420"
2024,"Alvarez, Francisco",121,"R",341,16,"4.7",".269",325,"95.3",".311"
2024,"Pinto, René",139,"R",49,16,"32.7",".253",33,"67.3",".338"
2024,"Jackson, Alex",139,"R",155,16,"10.3",".550",139,"89.7",".160"
2024,"Albies, Ozzie",144,"R",141,16,"11.3",".276",125,"88.7",".361"
2024,"Pham, Tommy",118,"R",478,16,"3.3",".262",462,"96.7",".298"
2024,"Grissom, Vaughn",111,"R",114,16,"14.0",".208",98,"86.0",".214"
2024,"Stallings, Jacob",115,"R",276,16,"5.8",".143",260,"94.2",".368"
2024,"Amador, Adael",115,"L",31,16,"51.6",".177",15,"48.4",".176"
2024,"Bohm, Alec",143,"R",594,16,"2.7",".548",578,"97.3",".330"
2024,"Hays, Austin",143,"R",254,16,"6.3",".134",238,"93.7",".315"
2024,"Jiménez, Leo",141,"R",210,16,"7.6",".332",194,"92.4",".306"
2024,"Freeman, Tyler",114,"R",381,16,"4.2",".346",365,"95.8",".280"
2024,"Ramos, Bryan",145,"R",108,16,"14.8",".232",92,"85.2",".261"
2024,"Senzel, Nick",145,"R",266,16,"6.0",".151",250,"94.0",".281"
2024,"Marte, Noelvi",113,"R",242,17,"7.0",".246",225,"93.0",".242"
2024,"Rendon, Anthony",108,"R",237,17,"7.2",".207",220,"92.8",".270"
2024,"McKinney, Billy",134,"L",28,17,"60.7",".364",11,"39.3",".063"
2024,"Refsnyder, Rob",111,"R",305,17,"5.6",".292",288,"94.4",".362"
2024,"Urías, Luis",136,"R",109,17,"15.6",".453",92,"84.4",".282"
2024,"Marchán, Rafael",143,"L",32,17,"53.1",".334",15,"46.9",".443"
2024,"Sosa, Lenyn",145,"R",367,17,"4.6",".296",350,"95.4",".280"
2024,"Mervis, Matt",112,"L",28,18,"64.3",".114",10,"35.7",".176"
2024,"Bader, Harrison",121,"R",429,18,"4.2",".196",411,"95.8",".291"
2024,"Encarnacion-Strand, Christian",113,"R",123,18,"14.6",".087",105,"85.4",".246"
2024,"Margot, Manuel",142,"R",342,18,"5.3",".217",324,"94.7",".280"
2024,"Salazar, César",117,"L",32,18,"56.3",".363",14,"43.8",".314"
2024,"Sabol, Blake",137,"L",37,18,"48.6",".344",19,"51.4",".360"
2024,"Campusano, Luis",135,"R",289,18,"6.2",".289",271,"93.8",".279"
2024,"Loftin, Nick",118,"R",171,18,"10.5",".070",153,"89.5",".263"
2024,"Kreidler, Ryan",116,"R",65,18,"27.7",".049",47,"72.3",".225"
2024,"Newman, Kevin",109,"R",309,18,"5.8",".379",291,"94.2",".294"
2024,"Gurriel Jr., Lourdes",109,"R",552,18,"3.3",".359",534,"96.7",".326"
2024,"Urías, Ramón",110,"R",301,18,"6.0",".453",283,"94.0",".317"
2024,"Palacios, Joshua",134,"L",78,18,"23.1",".337",60,"76.9",".297"
2024,"Trevino, Jose",147,"R",232,18,"7.8",".250",214,"92.2",".289"
2024,"Polanco, Jorge",136,"R",129,18,"14.0",".358",111,"86.0",".281"
2024,"Vosler, Jason",136,"L",30,18,"60.0",".244",12,"40.0",".206"
2024,"Schuemann, Max",133,"R",459,18,"3.9",".146",441,"96.1",".286"
2024,"Gray, Tristan",133,"L",31,18,"58.1",".195",13,"41.9",".121"
2024,"Call, Alex",120,"R",113,18,"15.9",".480",95,"84.1",".399"
2024,"Vaughn, Andrew",145,"R",617,18,"2.9",".244",599,"97.1",".307"
2024,"Stephenson, Tyler",113,"R",512,19,"3.7",".354",493,"96.3",".338"
2024,"Correa, Carlos",142,"R",362,19,"5.2",".447",343,"94.8",".377"
2024,"Martin, Austin",142,"R",257,19,"7.4",".306",238,"92.6",".297"
2024,"Casali, Curt",137,"R",125,19,"15.2",".215",106,"84.8",".261"
2024,"Wade, Tyler",135,"L",150,19,"12.7",".195",131,"87.3",".235"
2024,"Kim, Ha-Seong",135,"R",455,19,"4.2",".400",436,"95.8",".307"
2024,"Garcia, Maikel",118,"R",625,19,"3.0",".371",606,"97.0",".267"
2024,"Bell, Josh",109,"R",198,19,"9.6",".293",179,"90.4",".307"
2024,"Bae, Ji Hwan",134,"L",79,19,"24.1",".222",60,"75.9",".202"
2024,"Robles, Victor",136,"R",295,19,"6.4",".673",276,"93.6",".335"
2024,"Maldonado, Martín",145,"R",146,19,"13.0",".165",127,"87.0",".185"
2024,"Julks, Corey",145,"R",189,19,"10.1",".387",170,"89.9",".245"
2024,"Hurtubise, Jacob",113,"L",68,21,"30.9",".237",47,"69.1",".260"
2024,"Scott II, Victor",138,"L",154,21,"13.6",".140",133,"86.4",".235"
2024,"Hedges, Austin",114,"R",146,21,"14.4",".238",125,"85.6",".183"
2024,"Chaparro, Andrés",120,"R",131,21,"16.0",".221",110,"84.0",".301"
2024,"Amaya, Miguel",112,"R",360,22,"6.1",".193",338,"93.9",".290"
2024,"Fitzgerald, Tyler",137,"R",339,22,"6.5",".201",317,"93.5",".368"
2024,"Vierling, Matt",116,"R",559,22,"3.9",".340",537,"96.1",".321"
2024,"Fortes, Nick",146,"R",333,22,"6.6",".160",311,"93.4",".261"
2024,"Edwards, Xavier",146,"L",208,22,"10.6",".388",186,"89.4",".365"
2024,"McCann, James",110,"R",232,22,"9.5",".373",210,"90.5",".275"
2024,"Vargas, Miguel",145,"R",237,22,"9.3",".214",215,"90.7",".235"
2024,"Espinal, Santiago",113,"R",390,25,"6.4",".254",365,"93.6",".287"
2024,"Acuña Jr., Ronald",144,"R",219,25,"11.4",".339",194,"88.6",".325"
2024,"Flores, Wilmer",137,"R",236,25,"10.6",".361",211,"89.4",".253"
2024,"Estrada, Thairo",137,"R",380,25,"6.6",".316",355,"93.4",".247"
2024,"Ahmed, Nick",135,"R",224,25,"11.2",".282",199,"88.8",".246"
2024,"Black, Tyler",158,"L",57,25,"43.9",".372",32,"56.1",".182"
2024,"Taylor, Chris",119,"R",246,25,"10.2",".317",221,"89.8",".267"
2024,"Goodman, Hunter",115,"R",219,25,"11.4",".402",194,"88.6",".261"
2024,"Montero, Elehuris",115,"R",237,25,"10.5",".113",212,"89.5",".278"
2024,"Lukes, Nathan",141,"L",91,25,"27.5",".259",66,"72.5",".387"
2024,"Mastrobuoni, Miles",112,"L",105,26,"24.8",".203",79,"75.2",".212"
2024,"Fairchild, Stuart",113,"R",233,26,"11.2",".210",207,"88.8",".298"
2024,"Adell, Jo",108,"R",450,26,"5.8",".391",424,"94.2",".290"
2024,"Herrera, Jose",109,"L",76,26,"34.2",".267",50,"65.8",".304"
2024,"Heim, Jonah",140,"R",117,26,"22.2",".278",91,"77.8",".300"
2024,"Vazquez, Luis",112,"R",14,1,"7.1",".720",13,"92.9",".068"
2024,"Torrens, Luis",121,"R",123,1,"0.8",".882",122,"99.2",".284"
2024,"Dunn, Blake",113,"R",29,1,"3.4",".882",28,"96.6",".224"
2024,"Thompson, Bubba",113,"R",18,1,"5.6",".000",17,"94.4",".126"
2024,"Paris, Kyren",108,"R",58,1,"1.7",".000",57,"98.3",".202"
2024,"Adrianza, Ehire",108,"L",19,1,"5.3",".000",18,"94.7",".288"
2024,"Leblanc, Charles",108,"R",27,1,"3.7",".000",26,"96.3",".385"
2024,"Stefanic, Michael",108,"R",124,1,"0.8",".000",123,"99.2",".260"
2024,"Hiura, Keston",108,"R",27,1,"3.7",".000",26,"96.3",".136"
2024,"Tucker, Cole",108,"R",22,1,"4.5",".000",21,"95.5",".108"
2024,"Hicks, Aaron",108,"R",17,1,"5.9",".000",16,"94.1",".281"
2024,"Kessinger, Grae",117,"R",24,1,"4.2",".000",23,"95.8",".121"
2024,"Dezenzo, Zach",117,"R",65,1,"1.5",".000",64,"98.5",".287"
2024,"Whitcomb, Shay",117,"R",46,1,"2.2",".882",45,"97.8",".258"
2024,"White, Eli",144,"R",42,1,"2.4",".882",41,"97.6",".322"
2024,"Villar, David",137,"R",37,1,"2.7",".000",36,"97.3",".313"
2024,"Johnson, Bryce",135,"R",37,1,"2.7",".000",36,"97.3",".242"
2024,"García, Avisaíl",146,"R",51,1,"2.0",".000",50,"98.0",".280"
2024,"Anderson, Tim",146,"R",240,1,"0.4",".882",239,"99.6",".206"
2024,"Hensley, David",146,"R",57,1,"1.8",".689",56,"98.2",".250"
2024,"Taveras, Leody",140,"R",102,1,"1.0",".882",101,"99.0",".231"
2024,"Ornelas, Jonathan",140,"R",40,1,"2.5",".000",39,"97.5",".242"
2024,"Beck, Jordan",115,"R",182,1,"0.5",".000",181,"99.5",".233"
2024,"Domínguez, Jasson",147,"R",21,1,"4.8",".000",20,"95.2",".260"
2024,"LeMahieu, DJ",147,"R",223,1,"0.4",".000",222,"99.6",".238"
2024,"Haggerty, Sam",136,"R",11,1,"9.1",".000",10,"90.9",".088"
2024,"Rivas, Leo",136,"R",32,1,"3.1",".000",31,"96.9",".231"
2024,"Wilson, Jacob",133,"R",102,1,"1.0",".000",101,"99.0",".287"
2024,"Harris, Brett",133,"R",123,1,"0.8",".000",122,"99.2",".254"
2024,"Ruiz, Esteury",133,"R",65,1,"1.5",".689",64,"98.5",".274"
2024,"Allen, Nick",133,"R",105,1,"1.0",".000",104,"99.0",".209"
2024,"De Los Santos, Luis",141,"R",31,1,"3.2",".000",30,"96.8",".218"
2024,"Crews, Dylan",120,"R",132,1,"0.8",".000",131,"99.2",".285"
2024,"Millas, Drew",120,"R",17,1,"5.9",".000",16,"94.1",".196"
