"year","name","team_id","bat_side","total_pa","pa_shifts","pa_shift_percent","woba_shift","pa_non_shifts","pa_non_shift_percent","woba_non_shift"
2018,"McCann, James",116,"R",457,63,"13.8",".284",394,"86.2",".252"
2018,"Candelario, Jeimer",116,"L",455,143,"31.4",".308",312,"68.6",".284"
2018,"Machado, Dixon",116,"R",232,37,"15.9",".195",195,"84.1",".254"
2018,"Martinez, Victor",116,"L",372,256,"68.8",".273",116,"31.2",".287"
2018,"Goodrum, Niko",116,"L",360,97,"26.9",".327",263,"73.1",".308"
2018,"Aguilar, Jesús",158,"R",563,72,"12.8",".483",491,"87.2",".358"
2018,"Shaw, Travis",158,"L",580,134,"23.1",".393",446,"76.9",".339"
2018,"Schoop, Jonathan",158,"R",499,67,"13.4",".339",432,"86.6",".282"
2018,"Granderson, Curtis",158,"L",401,312,"77.8",".361",89,"22.2",".275"
2018,"Miller, Brad",158,"L",254,36,"14.2",".268",218,"85.8",".317"
2018,"Moustakas, Mike",158,"L",630,337,"53.5",".286",293,"46.5",".377"
2018,"Thames, Eric",158,"L",274,196,"71.5",".299",78,"28.5",".408"
2018,"Goldschmidt, Paul",109,"R",679,84,"12.4",".409",595,"87.6",".387"
2018,"Descalso, Daniel",109,"L",421,77,"18.3",".365",344,"81.7",".335"
2018,"Pollock, AJ",109,"R",458,90,"19.7",".379",368,"80.3",".328"
2018,"Peralta, David",109,"L",609,31,"5.1",".311",578,"94.9",".371"
2018,"Escobar, Eduardo",109,"L",406,134,"33.0",".294",272,"67.0",".383"
2018,"Lamb, Jake",109,"L",238,152,"63.9",".281",86,"36.1",".304"
2018,"Avila, Alex",109,"L",232,171,"73.7",".276",61,"26.3",".265"
2018,"Puig, Yasiel",119,"R",440,33,"7.5",".445",407,"92.5",".342"
2018,"Muncy, Max",119,"L",470,234,"49.8",".396",236,"50.2",".417"
2018,"Pederson, Joc",119,"L",434,163,"37.6",".361",271,"62.4",".346"
2018,"Grandal, Yasmani",119,"L",381,206,"54.1",".329",175,"45.9",".394"
2018,"Machado, Manny",119,"R",691,84,"12.2",".327",607,"87.8",".383"
2018,"Kemp, Matt",119,"R",491,52,"10.6",".326",439,"89.4",".343"
2018,"Dozier, Brian",119,"R",618,272,"44.0",".339",346,"56.0",".279"
2018,"Utley, Chase",119,"L",177,58,"32.8",".228",119,"67.2",".292"
2018,"Bellinger, Cody",119,"L",612,335,"54.7",".338",277,"45.3",".356"
2018,"Realmuto, J.T.",146,"R",529,33,"6.2",".347",496,"93.8",".354"
2018,"Dietrich, Derek",146,"L",548,120,"21.9",".339",428,"78.1",".321"
2018,"Castro, Starlin",146,"R",639,20,"3.1",".420",619,"96.9",".311"
2018,"Anderson, Brian",146,"R",663,27,"4.1",".364",636,"95.9",".331"
2018,"Joseph, Caleb",110,"R",280,33,"11.8",".377",247,"88.2",".234"
2018,"Davis, Chris",110,"L",520,479,"92.1",".245",41,"7.9",".171"
2018,"Jones, Adam",110,"R",612,41,"6.7",".367",571,"93.3",".312"
2018,"Rasmus, Colby",110,"L",49,44,"89.8",".198",5,"10.2",".176"
2018,"Sisco, Chance",110,"L",184,52,"28.3",".270",132,"71.7",".255"
2018,"Stewart, DJ",110,"L",47,29,"61.7",".384",18,"38.3",".356"
2018,"Santander, Anthony",110,"L",79,30,"38.0",".178",49,"62.0",".237"
2018,"Alvarez, Pedro",110,"L",127,107,"84.3",".319",20,"15.7",".224"
2018,"Beckham, Tim",110,"R",402,20,"5.0",".399",382,"95.0",".282"
2018,"Trumbo, Mark",110,"R",358,45,"12.6",".424",313,"87.4",".315"
2018,"Polanco, Gregory",134,"L",529,182,"34.4",".363",347,"65.6",".348"
2018,"Harrison, Josh",134,"R",373,44,"11.8",".133",329,"88.2",".305"
2018,"Moran, Colin",134,"L",461,156,"33.8",".280",305,"66.2",".344"
2018,"Bell, Josh",134,"L",423,77,"18.2",".219",346,"81.8",".368"
2018,"Marte, Starling",134,"R",603,30,"5.0",".321",573,"95.0",".338"
2018,"Calhoun, Willie",140,"L",108,29,"26.9",".320",79,"73.1",".241"
2018,"Gallo, Joey",140,"L",573,483,"84.3",".330",90,"15.7",".414"
2018,"Choo, Shin-Soo",140,"L",663,291,"43.9",".362",372,"56.1",".350"
2018,"Odor, Rougned",140,"L",533,355,"66.6",".315",178,"33.4",".343"
2018,"Chirinos, Robinson",140,"R",425,50,"11.8",".229",375,"88.2",".346"
2018,"Mazara, Nomar",140,"L",534,157,"29.4",".396",377,"70.6",".293"
2018,"Robinson, Drew",140,"L",125,46,"36.8",".226",79,"63.2",".289"
2018,"Profar, Jurickson",140,"L",406,77,"19.0",".313",329,"81.0",".347"
2018,"Guzmán, Ronald",140,"L",426,104,"24.4",".278",322,"75.6",".323"
2018,"Martinez, J.D.",111,"R",638,147,"23.0",".401",491,"77.0",".435"
2018,"Kinsler, Ian",111,"R",534,103,"19.3",".335",431,"80.7",".289"
2018,"Swihart, Blake",111,"L",143,45,"31.5",".297",98,"68.5",".340"
2018,"Devers, Rafael",111,"L",484,53,"11.0",".295",431,"89.0",".312"
2018,"Moreland, Mitch",111,"L",456,310,"68.0",".296",146,"32.0",".389"
2018,"Betts, Mookie",111,"R",605,67,"11.1",".477",538,"88.9",".446"
2018,"Pearce, Steve",111,"R",251,44,"17.5",".329",207,"82.5",".393"
2018,"Bradley Jr., Jackie",111,"L",532,275,"51.7",".249",257,"48.3",".376"
2018,"Benintendi, Andrew",111,"L",659,128,"19.4",".370",531,"80.6",".351"
2018,"León, Sandy",111,"L",206,48,"23.3",".143",158,"76.7",".258"
2018,"González, Carlos",115,"L",500,272,"54.4",".316",228,"45.6",".365"
2018,"Arenado, Nolan",115,"R",663,72,"10.9",".417",591,"89.1",".387"
2018,"Blackmon, Charlie",115,"L",694,207,"29.8",".374",487,"70.2",".365"
2018,"Story, Trevor",115,"R",652,76,"11.7",".396",576,"88.3",".383"
2018,"Dahl, David",115,"L",267,51,"19.1",".262",216,"80.9",".380"
2018,"Walker, Neil",147,"L",313,178,"56.9",".309",135,"43.1",".312"
2018,"Torres, Gleyber",147,"R",481,69,"14.3",".327",412,"85.7",".353"
2018,"Hicks, Aaron",147,"L",414,243,"58.7",".357",171,"41.3",".381"
2018,"McCutchen, Andrew",147,"R",680,228,"33.5",".382",452,"66.5",".331"
2018,"Voit, Luke",147,"R",161,33,"20.5",".474",128,"79.5",".440"
2018,"Sánchez, Gary",147,"R",374,160,"42.8",".353",214,"57.2",".267"
2018,"Andujar, Miguel",147,"R",604,58,"9.6",".362",546,"90.4",".361"
2018,"Judge, Aaron",147,"R",495,126,"25.5",".387",369,"74.5",".392"
2018,"Gregorius, Didi",147,"L",566,120,"21.2",".298",446,"78.8",".364"
2018,"Stanton, Giancarlo",147,"R",699,151,"21.6",".375",548,"78.4",".356"
2018,"Bird, Greg",147,"L",310,242,"78.1",".293",68,"21.9",".285"
2018,"Healy, Ryon",136,"R",524,82,"15.6",".202",442,"84.4",".314"
2018,"Zunino, Mike",136,"R",405,151,"37.3",".301",254,"62.7",".280"
2018,"Cruz, Nelson",136,"R",586,113,"19.3",".285",473,"80.7",".379"
2018,"Haniger, Mitch",136,"R",679,126,"18.6",".304",553,"81.4",".381"
2018,"Canó, Robinson",136,"L",345,45,"13.0",".396",300,"87.0",".360"
2018,"Seager, Kyle",136,"L",626,444,"70.9",".286",182,"29.1",".294"
2018,"Span, Denard",136,"L",500,77,"15.4",".325",423,"84.6",".332"
2018,"Vogelbach, Daniel",136,"L",102,61,"59.8",".361",41,"40.2",".234"
2018,"Herrmann, Chris",136,"L",87,37,"42.5",".188",50,"57.5",".419"
2018,"Knapp, Andrew",143,"L",173,34,"19.7",".368",139,"80.3",".238"
2018,"Bour, Justin",143,"L",489,224,"45.8",".331",265,"54.2",".318"
2018,"Cabrera, Asdrúbal",143,"L",423,236,"55.8",".365",187,"44.2",".337"
2018,"Williams, Nick",143,"L",442,35,"7.9",".311",407,"92.1",".327"
2018,"Crawford, J.P.",143,"L",137,20,"14.6",".247",117,"85.4",".325"
2018,"Hoskins, Rhys",143,"R",652,284,"43.6",".386",368,"56.4",".350"
2018,"Santana, Carlos",143,"R",171,20,"11.7",".185",151,"88.3",".375"
2018,"Bautista, José",143,"R",393,161,"41.0",".330",232,"59.0",".318"
2018,"Cozens, Dylan",143,"L",44,27,"61.4",".162",17,"38.6",".407"
2018,"Franco, Maikel",143,"R",457,63,"13.8",".338",394,"86.2",".328"
2018,"Santana, Carlos",143,"L",496,424,"85.5",".327",72,"14.5",".326"
2018,"Joyce, Matt",133,"L",244,178,"73.0",".317",66,"27.0",".250"
2018,"Semien, Marcus",133,"R",701,65,"9.3",".289",636,"90.7",".310"
2018,"Fowler, Dustin",133,"L",203,31,"15.3",".136",172,"84.7",".286"
2018,"Davis, Khris",133,"R",647,135,"20.9",".354",512,"79.1",".370"
2018,"Piscotty, Stephen",133,"R",604,40,"6.6",".412",564,"93.4",".345"
2018,"Lowrie, Jed",133,"L",468,131,"28.0",".289",337,"72.0",".391"
2018,"Chapman, Matt",133,"R",615,103,"16.7",".429",512,"83.3",".358"
2018,"Olson, Matt",133,"L",656,397,"60.5",".361",259,"39.5",".309"
2018,"Díaz, Aledmys",141,"R",450,34,"7.6",".332",416,"92.4",".320"
2018,"Smoak, Justin",141,"R",192,32,"16.7",".330",160,"83.3",".299"
2018,"Smoak, Justin",141,"L",400,358,"89.5",".370",42,"10.5",".375"
2018,"Grichuk, Randal",141,"R",462,137,"29.7",".363",325,"70.3",".330"
2018,"Hernández, Teoscar",141,"R",523,43,"8.2",".380",480,"91.8",".323"
2018,"Solarte, Yangervis",141,"L",332,160,"48.2",".303",172,"51.8",".254"
2018,"Morales, Kendrys",141,"L",315,204,"64.8",".393",111,"35.2",".313"
2018,"McKinney, Billy",141,"L",132,56,"42.4",".257",76,"57.6",".392"
2018,"Pillar, Kevin",141,"R",542,31,"5.7",".339",511,"94.3",".300"
2018,"Tellez, Rowdy",141,"L",73,27,"37.0",".202",46,"63.0",".504"
2018,"Ozuna, Marcell",138,"R",625,50,"8.0",".374",575,"92.0",".322"
2018,"Fowler, Dexter",138,"L",262,114,"43.5",".281",148,"56.5",".249"
2018,"DeJong, Paul",138,"R",488,41,"8.4",".318",447,"91.6",".321"
2018,"Adams, Matt",138,"L",334,219,"65.6",".307",115,"34.4",".385"
2018,"Wong, Kolten",138,"L",404,24,"5.9",".330",380,"94.1",".314"
2018,"Carpenter, Matt",138,"L",659,549,"83.3",".368",110,"16.7",".412"
2018,"Gyorko, Jedd",138,"R",402,63,"15.7",".315",339,"84.3",".336"
2018,"Ramírez, José",114,"L",481,255,"53.0",".371",226,"47.0",".448"
2018,"Encarnación, Edwin",114,"R",565,312,"55.2",".365",253,"44.8",".326"
2018,"Gomes, Yan",114,"R",427,74,"17.3",".358",353,"82.7",".318"
2018,"Kipnis, Jason",114,"L",588,188,"32.0",".282",400,"68.0",".324"
2018,"Brantley, Michael",114,"L",618,136,"22.0",".400",482,"78.0",".344"
2018,"Martin, Leonys",114,"L",352,87,"24.7",".246",265,"75.3",".348"
2018,"Alonso, Yonder",114,"L",564,368,"65.2",".330",196,"34.8",".299"
2018,"Lindor, Francisco",114,"L",531,104,"19.6",".369",427,"80.4",".346"
2018,"Harper, Bryce",120,"L",679,350,"51.5",".350",329,"48.5",".403"
2018,"Reynolds, Mark",120,"R",234,63,"26.9",".345",171,"73.1",".341"
2018,"Taylor, Michael A.",120,"R",383,49,"12.8",".364",334,"87.2",".268"
2018,"Soto, Juan",120,"L",484,27,"5.6",".311",457,"94.4",".397"
2018,"Wieters, Matt",120,"L",214,82,"38.3",".252",132,"61.7",".339"
2018,"Thompson, Trayce",145,"R",136,20,"14.7",".445",116,"85.3",".113"
2018,"García, Avisaíl",145,"R",383,28,"7.3",".182",355,"92.7",".314"
2018,"Delmonico, Nicky",145,"L",317,134,"42.3",".229",183,"57.7",".339"
2018,"Davidson, Matt",145,"R",496,111,"22.4",".356",385,"77.6",".312"
2018,"Moncada, Yoán",145,"L",481,174,"36.2",".309",307,"63.8",".339"
2018,"Palka, Daniel",145,"L",446,210,"47.1",".355",236,"52.9",".306"
2018,"Narváez, Omar",145,"L",321,27,"8.4",".337",294,"91.6",".349"
2018,"Castillo, Welington",145,"R",180,32,"17.8",".383",148,"82.2",".281"
2018,"Quintana, Jose",112,"R",58,0,"0.0",".000",58,"100.0",".068"
2018,"Darvish, Yu",112,"R",14,0,"0.0",".000",14,"100.0",".104"
2018,"Hamels, Cole",112,"L",27,0,"0.0",".000",27,"100.0",".172"
2018,"Montgomery, Mike",112,"L",35,0,"0.0",".000",35,"100.0",".098"
2018,"Lester, Jon",112,"L",65,0,"0.0",".000",65,"100.0",".124"
2018,"Chatwood, Tyler",112,"R",32,0,"0.0",".000",32,"100.0",".162"
2018,"Hendricks, Kyle",112,"R",66,0,"0.0",".000",66,"100.0",".085"
2018,"Caratini, Victor",112,"R",53,0,"0.0",".000",53,"100.0",".219"
2018,"Evans, Phillip",121,"R",23,0,"0.0",".000",23,"100.0",".175"
2018,"Lagares, Juan",121,"R",63,0,"0.0",".000",63,"100.0",".329"
2018,"deGrom, Jacob",121,"L",74,0,"0.0",".000",74,"100.0",".180"
2018,"d'Arnaud, Travis",121,"R",16,0,"0.0",".000",16,"100.0",".280"
2018,"Reinheimer, Jack",121,"R",35,0,"0.0",".000",35,"100.0",".224"
2018,"Guillorme, Luis",121,"L",72,0,"0.0",".000",72,"100.0",".248"
2018,"Matz, Steven",121,"R",53,0,"0.0",".000",53,"100.0",".186"
2018,"Oswalt, Corey",121,"R",19,0,"0.0",".000",19,"100.0",".000"
2018,"Lobaton, Jose",121,"R",18,0,"0.0",".000",18,"100.0",".136"
2018,"Syndergaard, Noah",121,"L",52,0,"0.0",".000",52,"100.0",".137"
2018,"Rosario, Amed",121,"R",583,0,"0.0",".000",583,"100.0",".288"
2018,"Vargas, Jason",121,"L",28,0,"0.0",".000",28,"100.0",".128"
2018,"Wheeler, Zack",121,"L",60,0,"0.0",".000",60,"100.0",".183"
2018,"Nido, Tomás",121,"R",90,0,"0.0",".000",90,"100.0",".193"
2018,"Lugo, Seth",121,"R",13,0,"0.0",".000",13,"100.0",".131"
2018,"Refsnyder, Rob",139,"R",102,0,"0.0",".000",102,"100.0",".276"
2018,"Arroyo, Christian",139,"R",59,0,"0.0",".000",59,"100.0",".323"
2018,"Moore, Adam",139,"R",20,0,"0.0",".000",20,"100.0",".301"
2018,"Smith, Mallex",139,"L",544,0,"0.0",".000",544,"100.0",".339"
2018,"Sucre, Jesús",139,"R",196,0,"0.0",".000",196,"100.0",".219"
2018,"Romano, Sal",113,"L",40,0,"0.0",".000",40,"100.0",".059"
2018,"Federowicz, Tim",113,"R",42,0,"0.0",".000",42,"100.0",".284"
2018,"Lorenzen, Michael",113,"R",34,0,"0.0",".000",34,"100.0",".432"
2018,"Castillo, Luis",113,"R",65,0,"0.0",".000",65,"100.0",".115"
2018,"Mahle, Tyler",113,"R",34,0,"0.0",".000",34,"100.0",".141"
2018,"Harvey, Matt",113,"R",57,0,"0.0",".000",57,"100.0",".089"
2018,"Reed, Cody",113,"L",12,0,"0.0",".000",12,"100.0",".057"
2018,"Trahan, Blake",113,"R",14,0,"0.0",".000",14,"100.0",".188"
2018,"Gosselin, Phil",113,"R",27,0,"0.0",".000",27,"100.0",".217"
2018,"DeSclafani, Anthony",113,"R",46,0,"0.0",".000",46,"100.0",".153"
2018,"Guerrero, Gabriel",113,"R",18,0,"0.0",".000",18,"100.0",".211"
2018,"Barnhart, Tucker",113,"R",121,0,"0.0",".000",121,"100.0",".335"
2018,"Pennington, Cliff",113,"L",30,0,"0.0",".000",30,"100.0",".180"
2018,"Cruz, Tony",113,"R",26,0,"0.0",".000",26,"100.0",".194"
2018,"Hamilton, Billy",113,"L",399,0,"0.0",".000",399,"100.0",".282"
2018,"Bailey, Homer",113,"R",34,0,"0.0",".000",34,"100.0",".123"
2018,"Hamilton, Billy",113,"R",157,0,"0.0",".000",157,"100.0",".265"
2018,"Hudson, Joe",108,"R",12,0,"0.0",".000",12,"100.0",".177"
2018,"Young Jr., Eric",108,"R",38,0,"0.0",".000",38,"100.0",".257"
2018,"Johnson, Sherman",108,"L",11,0,"0.0",".000",11,"100.0",".065"
2018,"Newcomb, Sean",144,"L",53,0,"0.0",".000",53,"100.0",".061"
2018,"Bourjos, Peter",144,"R",47,0,"0.0",".000",47,"100.0",".258"
2018,"Foltynewicz, Mike",144,"R",66,0,"0.0",".000",66,"100.0",".052"
2018,"Culberson, Charlie",144,"R",317,0,"0.0",".000",317,"100.0",".335"
2018,"Teheran, Julio",144,"R",54,0,"0.0",".000",54,"100.0",".190"
2018,"McCarthy, Brandon",144,"R",31,0,"0.0",".000",31,"100.0",".116"
2018,"Santana, Danny",144,"L",24,0,"0.0",".000",24,"100.0",".241"
2018,"Toussaint, Touki",144,"R",10,0,"0.0",".000",10,"100.0",".088"
2018,"Gausman, Kevin",144,"L",25,0,"0.0",".000",25,"100.0",".146"
2018,"Sánchez, Aníbal",144,"R",44,0,"0.0",".000",44,"100.0",".037"
2018,"Samardzija, Jeff",137,"R",11,0,"0.0",".000",11,"100.0",".088"
2018,"Slater, Austin",137,"R",223,0,"0.0",".000",223,"100.0",".287"
2018,"Hanson, Alen",137,"R",77,0,"0.0",".000",77,"100.0",".187"
2018,"Hernández, Gorkys",137,"R",450,0,"0.0",".000",450,"100.0",".292"
2018,"Cueto, Johnny",137,"R",13,0,"0.0",".000",13,"100.0",".000"
2018,"Holland, Derek",137,"L",36,0,"0.0",".000",36,"100.0",".080"
2018,"Sandoval, Pablo",137,"R",59,0,"0.0",".000",59,"100.0",".198"
2018,"Stratton, Chris",137,"R",50,0,"0.0",".000",50,"100.0",".128"
2018,"d'Arnaud, Chase",137,"R",99,0,"0.0",".000",99,"100.0",".269"
2018,"Holland, Derek",137,"R",20,0,"0.0",".000",20,"100.0",".046"
2018,"Suárez, Andrew",137,"L",51,0,"0.0",".000",51,"100.0",".082"
2018,"Rodríguez, Dereck",137,"R",39,0,"0.0",".000",39,"100.0",".094"
2018,"Tomlinson, Kelby",137,"R",152,0,"0.0",".000",152,"100.0",".239"
2018,"Blach, Ty",137,"R",34,0,"0.0",".000",34,"100.0",".073"
2018,"Avelino, Abiatal",137,"R",11,0,"0.0",".000",11,"100.0",".240"
2018,"Lauer, Eric",135,"R",35,0,"0.0",".000",35,"100.0",".094"
2018,"Galvis, Freddy",135,"R",196,0,"0.0",".000",196,"100.0",".331"
2018,"Lucchesi, Joey",135,"L",38,0,"0.0",".000",38,"100.0",".101"
2018,"Richard, Clayton",135,"L",51,0,"0.0",".000",51,"100.0",".159"
2018,"Guerra, Javy",135,"L",17,0,"0.0",".000",17,"100.0",".225"
2018,"Szczur, Matt",135,"R",76,0,"0.0",".000",76,"100.0",".256"
2018,"Mejía, Francisco",135,"R",30,0,"0.0",".000",30,"100.0",".220"
2018,"Mitchell, Bryan",135,"L",18,0,"0.0",".000",18,"100.0",".103"
2018,"Urías, Luis",135,"R",53,0,"0.0",".000",53,"100.0",".269"
2018,"Pirela, José",135,"R",457,0,"0.0",".000",457,"100.0",".287"
2018,"Nix, Jacob",135,"R",16,0,"0.0",".000",16,"100.0",".000"
2018,"Jankowski, Travis",135,"L",377,0,"0.0",".000",377,"100.0",".296"
2018,"Erlin, Robbie",135,"R",26,0,"0.0",".000",26,"100.0",".221"
2018,"Cuthbert, Cheslor",118,"R",117,0,"0.0",".000",117,"100.0",".263"
2018,"Orlando, Paulo",118,"R",93,0,"0.0",".000",93,"100.0",".176"
2018,"Gallagher, Cam",118,"R",69,0,"0.0",".000",69,"100.0",".242"
2018,"Mondesi, Adalberto",118,"R",93,0,"0.0",".000",93,"100.0",".354"
2018,"Almonte, Abraham",118,"R",46,0,"0.0",".000",46,"100.0",".165"
2018,"Torres, Ramón",118,"L",17,0,"0.0",".000",17,"100.0",".144"
2018,"Torres, Ramón",118,"R",12,0,"0.0",".000",12,"100.0",".251"
2018,"Lugo, Dawel",116,"R",101,0,"0.0",".000",101,"100.0",".255"
