"year","name","team_id","bat_side","total_pa","pa_shifts","pa_shift_percent","woba_shift","pa_non_shifts","pa_non_shift_percent","woba_non_shift"
2017,"Bryant, Kris",112,"R",659,218,"33.1",".415",441,"66.9",".388"
2017,"Báez, Javier",112,"R",490,55,"11.2",".373",435,"88.8",".320"
2017,"Zobrist, Ben",112,"L",374,45,"12.0",".486",329,"88.0",".298"
2017,"Heyward, Jason",112,"L",478,30,"6.3",".303",448,"93.7",".312"
2017,"Schwarber, Kyle",112,"L",483,345,"71.4",".328",138,"28.6",".349"
2017,"Avila, Alex",112,"L",374,213,"57.0",".379",161,"43.0",".339"
2017,"Rizzo, Anthony",112,"L",679,408,"60.1",".344",271,"39.9",".435"
2017,"Conforto, Michael",121,"L",431,254,"58.9",".355",177,"41.1",".434"
2017,"Smith, Dominic",121,"L",183,66,"36.1",".254",117,"63.9",".296"
2017,"Cabrera, Asdrúbal",121,"L",399,58,"14.5",".287",341,"85.5",".321"
2017,"Cespedes, Yoenis",121,"R",315,61,"19.4",".443",254,"80.6",".353"
2017,"Longoria, Evan",139,"R",671,68,"10.1",".343",603,"89.9",".305"
2017,"Miller, Brad",139,"L",403,44,"10.9",".174",359,"89.1",".309"
2017,"Souza Jr., Steven",139,"R",611,69,"11.3",".276",542,"88.7",".356"
2017,"Dickerson, Corey",139,"L",620,99,"16.0",".417",521,"84.0",".324"
2017,"Espinosa, Danny",139,"L",183,84,"45.9",".217",99,"54.1",".250"
2017,"Kiermaier, Kevin",139,"L",418,53,"12.7",".207",365,"87.3",".357"
2017,"Rasmus, Colby",139,"L",126,83,"65.9",".369",43,"34.1",".367"
2017,"Morrison, Logan",139,"L",591,422,"71.4",".368",169,"28.6",".348"
2017,"Duda, Lucas",139,"L",484,412,"85.1",".350",72,"14.9",".297"
2017,"Votto, Joey",113,"L",686,128,"18.7",".412",558,"81.3",".433"
2017,"Schebler, Scott",113,"L",525,200,"38.1",".328",325,"61.9",".329"
2017,"Suárez, Eugenio",113,"R",630,75,"11.9",".312",555,"88.1",".361"
2017,"Duvall, Adam",113,"R",643,183,"28.5",".309",460,"71.5",".330"
2017,"Mesoraco, Devin",113,"R",165,20,"12.1",".379",145,"87.9",".303"
2017,"Polanco, Jorge",142,"L",366,46,"12.6",".214",320,"87.4",".335"
2017,"Vargas, Kennys",142,"L",188,69,"36.7",".414",119,"63.3",".308"
2017,"Sanó, Miguel",142,"R",476,70,"14.7",".409",406,"85.3",".348"
2017,"Escobar, Eduardo",142,"L",320,24,"7.5",".167",296,"92.5",".337"
2017,"Dozier, Brian",142,"R",696,244,"35.1",".375",452,"64.9",".353"
2017,"Kepler, Max",142,"L",565,128,"22.7",".349",437,"77.3",".304"
2017,"Castro, Jason",142,"L",405,99,"24.4",".398",306,"75.6",".287"
2017,"Rosario, Eddie",142,"L",586,35,"6.0",".298",551,"94.0",".352"
2017,"Grossman, Robbie",142,"L",307,59,"19.2",".291",248,"80.8",".344"
2017,"Pujols, Albert",108,"R",629,226,"35.9",".261",403,"64.1",".299"
2017,"Calhoun, Kole",108,"L",646,291,"45.0",".307",355,"55.0",".315"
2017,"Trout, Mike",108,"R",490,40,"8.2",".456",450,"91.8",".434"
2017,"Valbuena, Luis",108,"L",400,230,"57.5",".321",170,"42.5",".292"
2017,"Gattis, Evan",117,"R",323,23,"7.1",".208",300,"92.9",".336"
2017,"Gonzalez, Marwin",117,"L",377,57,"15.1",".414",320,"84.9",".394"
2017,"McCann, Brian",117,"L",394,271,"68.8",".319",123,"31.2",".331"
2017,"Beltrán, Carlos",117,"L",378,166,"43.9",".333",212,"56.1",".280"
2017,"Reddick, Josh",117,"L",532,100,"18.8",".424",432,"81.2",".342"
2017,"Adams, Matt",144,"L",359,118,"32.9",".386",241,"67.1",".331"
2017,"Freeman, Freddie",144,"L",495,277,"56.0",".426",218,"44.0",".384"
2017,"Kemp, Matt",144,"R",457,55,"12.0",".315",402,"88.0",".331"
2017,"Parker, Jarrett",137,"L",173,52,"30.1",".272",121,"69.9",".307"
2017,"Belt, Brandon",137,"L",447,290,"64.9",".358",157,"35.1",".337"
2017,"Jones, Ryder",137,"L",160,41,"25.6",".116",119,"74.4",".248"
2017,"Solarte, Yangervis",135,"L",363,54,"14.9",".255",309,"85.1",".346"
2017,"Schimpf, Ryan",135,"L",196,123,"62.8",".292",73,"37.2",".328"
2017,"Myers, Wil",135,"R",636,31,"4.9",".421",605,"95.1",".335"
2017,"Renfroe, Hunter",135,"R",476,37,"7.8",".416",439,"92.2",".307"
2017,"Sánchez, Héctor",135,"L",106,42,"39.6",".341",64,"60.4",".244"
2017,"Moss, Brandon",118,"L",401,304,"75.8",".304",97,"24.2",".291"
2017,"Perez, Salvador",118,"R",495,49,"9.9",".507",446,"90.1",".309"
2017,"Moustakas, Mike",118,"L",590,323,"54.7",".343",267,"45.3",".345"
2017,"Hosmer, Eric",118,"L",664,78,"11.7",".396",586,"88.3",".373"
2017,"Gordon, Alex",118,"L",536,257,"47.9",".272",279,"52.1",".263"
2017,"Castellanos, Nick",116,"R",664,80,"12.0",".320",584,"88.0",".344"
2017,"Martinez, Victor",116,"L",330,166,"50.3",".313",164,"49.7",".311"
2017,"Collins, Tyler",116,"L",169,33,"19.5",".327",136,"80.5",".255"
2017,"Thames, Eric",158,"L",541,242,"44.7",".438",299,"55.3",".312"
2017,"Walker, Neil",158,"L",349,73,"20.9",".311",276,"79.1",".382"
2017,"Shaw, Travis",158,"L",600,105,"17.5",".327",495,"82.5",".368"
2017,"Vogt, Stephen",158,"L",302,79,"26.2",".312",223,"73.8",".295"
2017,"Martinez, J.D.",109,"R",478,51,"10.7",".496",427,"89.3",".421"
2017,"Herrmann, Chris",109,"L",254,70,"27.6",".290",184,"72.4",".268"
2017,"Peralta, David",109,"L",572,76,"13.3",".421",496,"86.7",".331"
2017,"Lamb, Jake",109,"L",615,232,"37.7",".335",383,"62.3",".357"
2017,"Grandal, Yasmani",119,"L",381,98,"25.7",".336",283,"74.3",".332"
2017,"Granderson, Curtis",119,"L",515,349,"67.8",".339",166,"32.2",".315"
2017,"González, Adrián",119,"L",247,37,"15.0",".363",210,"85.0",".264"
2017,"Utley, Chase",119,"L",349,37,"10.6",".351",312,"89.4",".311"
2017,"Pederson, Joc",119,"L",321,137,"42.7",".271",184,"57.3",".358"
2017,"Seager, Corey",119,"L",605,89,"14.7",".347",516,"85.3",".364"
2017,"Bellinger, Cody",119,"L",532,315,"59.2",".414",217,"40.8",".331"
2017,"Stanton, Giancarlo",146,"R",676,293,"43.3",".420",383,"56.7",".401"
2017,"Dietrich, Derek",146,"L",459,49,"10.7",".241",410,"89.3",".334"
2017,"Bour, Justin",146,"L",421,162,"38.5",".368",259,"61.5",".380"
2017,"Machado, Manny",110,"R",686,43,"6.3",".204",643,"93.7",".336"
2017,"Smith, Seth",110,"L",369,263,"71.3",".326",106,"28.7",".350"
2017,"Davis, Chris",110,"L",518,486,"93.8",".303",32,"6.2",".435"
2017,"Trumbo, Mark",110,"R",601,66,"11.0",".333",535,"89.0",".291"
2017,"Schoop, Jonathan",110,"R",674,36,"5.3",".260",638,"94.7",".359"
2017,"Castillo, Welington",110,"R",363,58,"16.0",".282",305,"84.0",".358"
2017,"Jones, Adam",110,"R",632,38,"6.0",".432",594,"94.0",".327"
2017,"Polanco, Gregory",134,"L",404,55,"13.6",".281",349,"86.4",".299"
2017,"Jaso, John",134,"L",299,92,"30.8",".265",207,"69.2",".338"
2017,"McCutchen, Andrew",134,"R",638,111,"17.4",".418",527,"82.6",".348"
2017,"Mazara, Nomar",140,"L",607,71,"11.7",".281",536,"88.3",".315"
2017,"Odor, Rougned",140,"L",643,344,"53.5",".274",299,"46.5",".273"
2017,"Napoli, Mike",140,"R",481,76,"15.8",".300",405,"84.2",".303"
2017,"Choo, Shin-Soo",140,"L",633,204,"32.2",".322",429,"67.8",".345"
2017,"Gallo, Joey",140,"L",531,436,"82.1",".363",95,"17.9",".367"
2017,"Hoying, Jared",140,"L",77,23,"29.9",".352",54,"70.1",".201"
2017,"León, Sandy",111,"L",219,65,"29.7",".175",154,"70.3",".304"
2017,"Young, Chris",111,"R",274,96,"35.0",".339",178,"65.0",".298"
2017,"Moreland, Mitch",111,"L",569,438,"77.0",".331",131,"23.0",".311"
2017,"Bradley Jr., Jackie",111,"L",536,180,"33.6",".284",356,"66.4",".328"
2017,"Benintendi, Andrew",111,"L",651,55,"8.4",".233",596,"91.6",".341"
2017,"Reynolds, Mark",115,"R",591,37,"6.3",".325",554,"93.7",".358"
2017,"Arenado, Nolan",115,"R",669,32,"4.8",".474",637,"95.2",".392"
2017,"González, Carlos",115,"L",531,247,"46.5",".320",284,"53.5",".333"
2017,"Blackmon, Charlie",115,"L",712,28,"3.9",".385",684,"96.1",".415"
2017,"Sánchez, Gary",147,"R",524,144,"27.5",".391",380,"72.5",".359"
2017,"Frazier, Todd",147,"R",570,110,"19.3",".421",460,"80.7",".314"
2017,"Carter, Chris",147,"R",207,75,"36.2",".345",132,"63.8",".251"
2017,"Judge, Aaron",147,"R",666,173,"26.0",".497",493,"74.0",".408"
2017,"Bird, Greg",147,"L",169,96,"56.8",".245",73,"43.2",".368"
2017,"Headley, Chase",147,"L",420,160,"38.1",".348",260,"61.9",".337"
2017,"Zunino, Mike",136,"R",434,116,"26.7",".389",318,"73.3",".343"
2017,"Alonso, Yonder",136,"L",512,205,"40.0",".350",307,"60.0",".377"
2017,"Valencia, Danny",136,"R",499,45,"9.0",".401",454,"91.0",".302"
2017,"Cruz, Nelson",136,"R",636,46,"7.2",".436",590,"92.8",".382"
2017,"Canó, Robinson",136,"L",639,44,"6.9",".309",595,"93.1",".337"
2017,"Haniger, Mitch",136,"R",408,87,"21.3",".313",321,"78.7",".372"
2017,"Seager, Kyle",136,"L",640,350,"54.7",".294",290,"45.3",".365"
2017,"Nava, Daniel",143,"L",155,44,"28.4",".494",111,"71.6",".351"
2017,"Franco, Maikel",143,"R",617,64,"10.4",".234",553,"89.6",".297"
2017,"Joyce, Matt",133,"L",544,250,"46.0",".373",294,"54.0",".317"
2017,"Healy, Ryon",133,"R",601,72,"12.0",".374",529,"88.0",".312"
2017,"Lowrie, Jed",133,"L",489,98,"20.0",".380",391,"80.0",".348"
2017,"Olson, Matt",133,"L",215,116,"54.0",".357",99,"46.0",".473"
2017,"Davis, Khris",133,"R",648,87,"13.4",".360",561,"86.6",".363"
2017,"Montero, Miguel",141,"L",211,36,"17.1",".167",175,"82.9",".310"
2017,"Saunders, Michael",141,"L",231,91,"39.4",".232",140,"60.6",".274"
2017,"Donaldson, Josh",141,"R",494,84,"17.0",".580",410,"83.0",".360"
2017,"Martin, Russell",141,"R",364,28,"7.7",".380",336,"92.3",".320"
2017,"Pearce, Steve",141,"R",346,112,"32.4",".395",234,"67.6",".285"
2017,"Morales, Kendrys",141,"R",136,20,"14.7",".548",116,"85.3",".391"
2017,"Bautista, José",141,"R",682,131,"19.2",".333",551,"80.8",".286"
2017,"Morales, Kendrys",141,"L",467,280,"60.0",".309",187,"40.0",".261"
2017,"Tulowitzki, Troy",141,"R",258,39,"15.1",".275",219,"84.9",".297"
2017,"Smoak, Justin",141,"R",143,27,"18.9",".520",116,"81.1",".387"
2017,"Smoak, Justin",141,"L",490,390,"79.6",".357",100,"20.4",".372"
2017,"Carpenter, Matt",138,"L",610,369,"60.5",".392",241,"39.5",".321"
2017,"Grichuk, Randal",138,"R",432,75,"17.4",".374",357,"82.6",".309"
2017,"Fowler, Dexter",138,"L",359,35,"9.7",".293",324,"90.3",".380"
2017,"Wong, Kolten",138,"L",394,29,"7.4",".394",365,"92.6",".334"
2017,"Santana, Carlos",114,"R",249,64,"25.7",".432",185,"74.3",".301"
2017,"Ramírez, José",114,"L",414,20,"4.8",".556",394,"95.2",".389"
2017,"Encarnación, Edwin",114,"R",661,269,"40.7",".374",392,"59.3",".374"
2017,"Chisenhall, Lonnie",114,"L",267,50,"18.7",".462",217,"81.3",".348"
2017,"Santana, Carlos",114,"L",409,312,"76.3",".351",97,"23.7",".383"
2017,"Gomes, Yan",114,"R",383,27,"7.0",".305",356,"93.0",".307"
2017,"Zimmer, Bradley",114,"L",331,40,"12.1",".207",291,"87.9",".311"
2017,"Kipnis, Jason",114,"L",373,68,"18.2",".312",305,"81.8",".298"
2017,"Bruce, Jay",114,"L",616,465,"75.5",".334",151,"24.5",".400"
2017,"Harper, Bryce",120,"L",474,100,"21.1",".405",374,"78.9",".411"
