"year","name","team_id","bat_side","total_pa","pa_shifts","pa_shift_percent","woba_shift","pa_non_shifts","pa_non_shift_percent","woba_non_shift"
2022,"Choi, Ji Man",139,"L",416,369,"88.7",".321",47,"11.3",".333"
2022,"Walls, Taylor",139,"L",329,147,"44.7",".239",182,"55.3",".262"
2022,"Aranda, Jonathan",139,"L",86,44,"51.2",".256",42,"48.8",".272"
2022,"Kiermaier, Kevin",139,"L",221,87,"39.4",".239",134,"60.6",".317"
2022,"Siri, Jose",139,"R",320,72,"22.5",".331",248,"77.5",".253"
2022,"Raley, Luke",139,"L",72,56,"77.8",".283",16,"22.2",".231"
2022,"Paredes, Isaac",139,"R",381,70,"18.4",".366",311,"81.6",".313"
2022,"Arozarena, Randy",139,"R",643,34,"5.3",".196",609,"94.7",".343"
2022,"Zunino, Mike",139,"R",123,85,"69.1",".207",38,"30.9",".247"
2022,"Bethancourt, Christian",139,"R",333,54,"16.2",".257",279,"83.8",".309"
2022,"Papierski, Michael",113,"L",77,50,"64.9",".200",27,"35.1",".208"
2022,"Garcia, Aramis",113,"R",115,36,"31.3",".308",79,"68.7",".192"
2022,"Moustakas, Mike",113,"L",285,242,"84.9",".295",43,"15.1",".234"
2022,"Fairchild, Stuart",113,"R",110,36,"32.7",".386",74,"67.3",".332"
2022,"Friedl, TJ",113,"L",258,98,"38.0",".362",160,"62.0",".300"
2022,"India, Jonathan",113,"R",427,140,"32.8",".314",287,"67.2",".314"
2022,"Moran, Colin",113,"L",128,102,"79.7",".282",26,"20.3",".373"
2022,"Fraley, Jake",113,"L",244,200,"82.0",".340",44,"18.0",".406"
2022,"Votto, Joey",113,"L",371,332,"89.5",".302",39,"10.5",".376"
2022,"Farmer, Kyle",113,"R",579,105,"18.1",".361",474,"81.9",".298"
2022,"Aquino, Aristides",113,"R",273,87,"31.9",".282",186,"68.1",".259"
2022,"Wallner, Matt",142,"L",64,56,"87.5",".342",8,"12.5",".090"
2022,"Arraez, Luis",142,"L",601,65,"10.8",".346",536,"89.2",".350"
2022,"Miranda, Jose",142,"R",483,57,"11.8",".384",426,"88.2",".322"
2022,"Buxton, Byron",142,"R",382,307,"80.4",".309",75,"19.6",".550"
2022,"Garlick, Kyle",142,"R",161,70,"43.5",".463",91,"56.5",".198"
2022,"Polanco, Jorge",142,"R",151,65,"43.0",".247",86,"57.0",".284"
2022,"Polanco, Jorge",142,"L",293,266,"90.8",".363",27,"9.2",".397"
2022,"Jeffers, Ryan",142,"R",236,30,"12.7",".193",206,"87.3",".301"
2022,"Correa, Carlos",142,"R",588,54,"9.2",".317",534,"90.8",".367"
2022,"León, Sandy",142,"L",52,49,"94.2",".188",3,"5.8",".420"
2022,"Contreras, Mark",142,"L",61,38,"62.3",".257",23,"37.7",".077"
2022,"Sánchez, Gary",142,"R",471,344,"73.0",".304",127,"27.0",".252"
2022,"Larnach, Trevor",142,"L",179,112,"62.6",".332",67,"37.4",".270"
2022,"Kirilloff, Alex",142,"L",156,137,"87.8",".289",19,"12.2",".268"
2022,"Gordon, Nick",142,"L",442,243,"55.0",".287",199,"45.0",".364"
2022,"Cave, Jake",142,"L",177,122,"68.9",".281",55,"31.1",".273"
2022,"Kepler, Max",142,"L",445,408,"91.7",".307",37,"8.3",".199"
2022,"Sanó, Miguel",142,"R",70,46,"65.7",".189",24,"34.3",".131"
2022,"Wade, Tyler",108,"L",163,40,"24.5",".225",123,"75.5",".254"
2022,"Walsh, Jared",108,"L",450,358,"79.6",".290",92,"20.4",".234"
2022,"Moniak, Mickey",108,"L",110,87,"79.1",".198",23,"20.9",".344"
2022,"Soto, Livan",108,"L",59,30,"50.8",".265",29,"49.2",".595"
2022,"Rojas, Jose",108,"L",57,51,"89.5",".150",6,"10.5",".000"
2022,"Velazquez, Andrew",108,"L",232,130,"56.0",".259",102,"44.0",".178"
2022,"Suzuki, Kurt",108,"R",159,73,"45.9",".278",86,"54.1",".233"
2022,"Trout, Mike",108,"R",491,368,"74.9",".428",123,"25.1",".386"
2022,"Villar, Jonathan",108,"L",166,65,"39.2",".257",101,"60.8",".239"
2022,"Stassi, Max",108,"R",375,140,"37.3",".274",235,"62.7",".249"
2022,"Adell, Jo",108,"R",286,77,"26.9",".347",209,"73.1",".251"
2022,"Ohtani, Shohei",108,"L",652,598,"91.7",".367",54,"8.3",".396"
2022,"Rengifo, Luis",108,"L",338,230,"68.0",".267",108,"32.0",".288"
2022,"Thaiss, Matt",108,"L",80,68,"85.0",".301",12,"15.0",".205"
2022,"Ford, Mike",108,"L",149,132,"88.6",".291",17,"11.4",".196"
2022,"Ward, Taylor",108,"R",564,203,"36.0",".373",361,"64.0",".356"
2022,"Bregman, Alex",117,"R",651,395,"60.7",".369",256,"39.3",".344"
2022,"Maldonado, Martín",117,"R",374,178,"47.6",".281",196,"52.4",".241"
2022,"Alvarez, Yordan",117,"L",547,506,"92.5",".431",41,"7.5",".418"
2022,"Castro, Jason",117,"L",87,80,"92.0",".202",7,"8.0",".000"
2022,"McCormick, Chas",117,"R",403,201,"49.9",".282",202,"50.1",".363"
2022,"Díaz, Aledmys",117,"R",323,44,"13.6",".306",279,"86.4",".298"
2022,"Peña, Jeremy",117,"R",558,153,"27.4",".259",405,"72.6",".328"
2022,"Tucker, Kyle",117,"L",605,572,"94.5",".344",33,"5.5",".408"
2022,"Brantley, Michael",117,"L",270,170,"63.0",".347",100,"37.0",".349"
2022,"Altuve, Jose",117,"R",595,341,"57.3",".454",254,"42.7",".317"
2022,"Matijevic, J.J.",117,"L",71,60,"84.5",".276",11,"15.5",".161"
2022,"Albies, Ozzie",144,"L",180,162,"90.0",".294",18,"10.0",".316"
2022,"Olson, Matt",144,"L",691,584,"84.5",".338",107,"15.5",".380"
2022,"Duvall, Adam",144,"R",315,231,"73.3",".293",84,"26.7",".300"
2022,"d'Arnaud, Travis",144,"R",426,33,"7.7",".396",393,"92.3",".339"
2022,"Swanson, Dansby",144,"R",696,241,"34.6",".300",455,"65.4",".357"
2022,"Grossman, Robbie",144,"L",328,281,"85.7",".219",47,"14.3",".330"
2022,"Canó, Robinson",144,"L",104,51,"49.0",".196",53,"51.0",".143"
2022,"Adrianza, Ehire",144,"L",67,32,"47.8",".214",35,"52.2",".205"
2022,"Acuña Jr., Ronald",144,"R",529,316,"59.7",".326",213,"40.3",".350"
2022,"Harris II, Michael",144,"L",440,108,"24.5",".379",332,"75.5",".365"
2022,"Albies, Ozzie",144,"R",89,51,"57.3",".329",38,"42.7",".312"
2022,"Rosario, Eddie",144,"L",269,238,"88.5",".265",31,"11.5",".189"
2022,"Riley, Austin",144,"R",692,304,"43.9",".358",388,"56.1",".391"
2022,"Ozuna, Marcell",144,"R",505,268,"53.1",".308",237,"46.9",".285"
2022,"Grossman, Robbie",144,"R",149,55,"36.9",".372",94,"63.1",".401"
2022,"Crawford, Brandon",137,"L",450,196,"43.6",".287",254,"56.4",".293"
2022,"Flores, Wilmer",137,"R",597,172,"28.8",".277",425,"71.2",".330"
2022,"Yastrzemski, Mike",137,"L",552,461,"83.5",".297",91,"16.5",".339"
2022,"Longoria, Evan",137,"R",295,68,"23.1",".368",227,"76.9",".314"
2022,"Belt, Brandon",137,"L",290,254,"87.6",".315",36,"12.4",".210"
2022,"Pederson, Joc",137,"L",427,346,"81.0",".373",81,"19.0",".389"
2022,"Vosler, Jason",137,"L",110,64,"58.2",".327",46,"41.8",".379"
2022,"González, Luis",137,"L",346,50,"14.5",".349",296,"85.5",".288"
2022,"Wade Jr., LaMonte",137,"L",248,186,"75.0",".256",62,"25.0",".404"
2022,"Calhoun, Willie",137,"L",62,43,"69.4",".276",19,"30.6",".187"
2022,"Davis, J.D.",137,"R",364,53,"14.6",".401",311,"85.4",".322"
2022,"Villar, David",137,"R",181,34,"18.8",".433",147,"81.2",".323"
2022,"La Stella, Tommy",137,"L",195,164,"84.1",".270",31,"15.9",".311"
2022,"Bart, Joey",137,"R",291,69,"23.7",".269",222,"76.3",".302"
2022,"Myers, Wil",135,"R",283,76,"26.9",".297",207,"73.1",".319"
2022,"Bell, Josh",135,"R",208,45,"21.6",".287",163,"78.4",".368"
2022,"Nola, Austin",135,"R",396,64,"16.2",".319",332,"83.8",".284"
2022,"Soto, Juan",135,"L",654,449,"68.7",".378",205,"31.3",".379"
2022,"Kim, Ha-Seong",135,"R",582,130,"22.3",".237",452,"77.7",".335"
2022,"Profar, Jurickson",135,"L",461,308,"66.8",".305",153,"33.2",".342"
2022,"Mazara, Nomar",135,"L",171,47,"27.5",".263",124,"72.5",".310"
2022,"Cronenworth, Jake",135,"L",680,238,"35.0",".316",442,"65.0",".319"
2022,"Machado, Manny",135,"R",634,126,"19.9",".396",508,"80.1",".378"
2022,"Grisham, Trent",135,"L",522,352,"67.4",".273",170,"32.6",".292"
2022,"Bell, Josh",135,"L",431,279,"64.7",".363",152,"35.3",".297"
2022,"Drury, Brandon",135,"R",568,248,"43.7",".375",320,"56.3",".330"
2022,"Dozier, Hunter",118,"R",500,98,"19.6",".307",402,"80.4",".296"
2022,"Pratto, Nick",118,"L",182,152,"83.5",".289",30,"16.5",".276"
2022,"Pasquantino, Vinnie",118,"L",296,282,"95.3",".365",14,"4.7",".387"
2022,"O'Hearn, Ryan",118,"L",146,116,"79.5",".249",30,"20.5",".350"
2022,"Isbel, Kyle",118,"L",277,177,"63.9",".248",100,"36.1",".299"
2022,"Massey, Michael",118,"L",194,171,"88.1",".313",23,"11.9",".219"
2022,"Witt Jr., Bobby",118,"R",629,41,"6.5",".158",588,"93.5",".322"
2022,"Melendez, MJ",118,"L",532,445,"83.6",".282",87,"16.4",".443"
2022,"Waters, Drew",118,"L",81,52,"64.2",".310",29,"35.8",".439"
2022,"Taylor, Michael A.",118,"R",456,74,"16.2",".331",382,"83.8",".291"
2022,"Perez, Salvador",118,"R",471,370,"78.6",".313",101,"21.4",".364"
2022,"Castro, Willi",116,"L",269,87,"32.3",".281",182,"67.7",".289"
2022,"Barnhart, Tucker",116,"L",238,192,"80.7",".250",46,"19.3",".257"
2022,"Castro, Harold",116,"L",441,147,"33.3",".239",294,"66.7",".326"
2022,"Schoop, Jonathan",116,"R",509,53,"10.4",".225",456,"89.6",".248"
2022,"Candelario, Jeimer",116,"L",344,260,"75.6",".269",84,"24.4",".281"
2022,"Greene, Riley",116,"L",418,124,"29.7",".357",294,"70.3",".280"
2022,"Báez, Javier",116,"R",589,74,"12.6",".284",515,"87.4",".292"
2022,"Haase, Eric",116,"R",349,109,"31.2",".326",240,"68.8",".319"
2022,"Kreidler, Ryan",116,"R",84,47,"56.0",".220",37,"44.0",".216"
2022,"Reyes, Victor",116,"L",244,51,"20.9",".292",193,"79.1",".290"
2022,"Carpenter, Kerry",116,"L",113,79,"69.9",".272",34,"30.1",".505"
2022,"Clemens, Kody",116,"L",127,98,"77.2",".183",29,"22.8",".347"
2022,"Torkelson, Spencer",116,"R",404,69,"17.1",".293",335,"82.9",".268"
2022,"Baddoo, Akil",116,"L",225,99,"44.0",".259",126,"56.0",".254"
2022,"Meadows, Austin",116,"L",147,126,"85.7",".287",21,"14.3",".430"
2022,"Renfroe, Hunter",158,"R",520,246,"47.3",".383",274,"52.7",".315"
2022,"Tellez, Rowdy",158,"L",587,498,"84.8",".331",89,"15.2",".275"
2022,"Narváez, Omar",158,"L",295,209,"70.8",".265",86,"29.2",".280"
2022,"McCutchen, Andrew",158,"R",577,298,"51.6",".278",279,"48.4",".344"
2022,"Hiura, Keston",158,"R",264,98,"37.1",".350",166,"62.9",".328"
2022,"Yelich, Christian",158,"L",664,305,"45.9",".340",359,"54.1",".319"
2022,"Adames, Willy",158,"R",612,157,"25.7",".248",455,"74.3",".348"
2022,"Peterson, Jace",158,"L",324,169,"52.2",".304",155,"47.8",".312"
2022,"Caratini, Victor",158,"L",189,84,"44.4",".276",105,"55.6",".321"
2022,"Urías, Luis",158,"R",472,82,"17.4",".356",390,"82.6",".321"
2022,"Taylor, Tyrone",158,"R",404,188,"46.5",".293",216,"53.5",".335"
2022,"Wong, Kolten",158,"L",492,234,"47.6",".369",258,"52.4",".310"
2022,"McCarthy, Jake",109,"L",354,163,"46.0",".309",191,"54.0",".361"
2022,"Marte, Ketel",109,"R",149,53,"35.6",".355",96,"64.4",".344"
2022,"Rivera, Emmanuel",109,"R",359,93,"25.9",".300",266,"74.1",".309"
2022,"Perdomo, Geraldo",109,"L",354,186,"52.5",".236",168,"47.5",".266"
2022,"Hummel, Cooper",109,"L",117,57,"48.7",".227",60,"51.3",".341"
2022,"Rojas, Josh",109,"L",508,171,"33.7",".263",337,"66.3",".359"
2022,"Thomas, Alek",109,"L",411,201,"48.9",".263",210,"51.1",".280"
2022,"Herrera, Jose",109,"L",101,58,"57.4",".226",43,"42.6",".167"
2022,"Marte, Ketel",109,"L",405,269,"66.4",".309",136,"33.6",".301"
2022,"Walker, Christian",109,"R",665,256,"38.5",".361",409,"61.5",".337"
2022,"Smith, Pavin",109,"L",276,162,"58.7",".331",114,"41.3",".242"
2022,"Beer, Seth",109,"L",125,101,"80.8",".225",24,"19.2",".302"
2022,"Carroll, Corbin",109,"L",115,43,"37.4",".337",72,"62.6",".370"
2022,"Alcántara, Sergio",109,"L",164,84,"51.2",".237",80,"48.8",".297"
2022,"Varsho, Daulton",109,"L",592,317,"53.5",".327",275,"46.5",".318"
2022,"Kelly, Carson",109,"R",354,133,"37.6",".240",221,"62.4",".295"
2022,"Luplow, Jordan",109,"R",233,112,"48.1",".210",121,"51.9",".347"
2022,"Smith, Will",119,"R",573,139,"24.3",".315",434,"75.7",".360"
2022,"Turner, Justin",119,"R",529,49,"9.3",".332",480,"90.7",".345"
2022,"Freeman, Freddie",119,"L",694,412,"59.4",".414",282,"40.6",".364"
2022,"Gallo, Joey",119,"L",408,390,"95.6",".290",18,"4.4",".185"
2022,"Betts, Mookie",119,"R",638,386,"60.5",".385",252,"39.5",".358"
2022,"Ríos, Edwin",119,"L",91,69,"75.8",".350",22,"24.2",".300"
2022,"Lux, Gavin",119,"L",469,223,"47.5",".324",246,"52.5",".335"
2022,"Bellinger, Cody",119,"L",548,502,"91.6",".280",46,"8.4",".341"
2022,"Muncy, Max",119,"L",562,504,"89.7",".329",58,"10.3",".236"
2022,"Taylor, Chris",119,"R",451,93,"20.6",".301",358,"79.4",".298"
2022,"Turner, Trea",119,"R",706,32,"4.5",".380",674,"95.5",".349"
2022,"Sánchez, Jesús",146,"L",343,186,"54.2",".280",157,"45.8",".319"
2022,"Stallings, Jacob",146,"R",384,47,"12.2",".292",337,"87.8",".262"
2022,"Leblanc, Charles",146,"R",169,38,"22.5",".294",131,"77.5",".325"
2022,"Cooper, Garrett",146,"R",469,44,"9.4",".318",425,"90.6",".331"
2022,"Fortes, Nick",146,"R",239,32,"13.4",".264",207,"86.6",".316"
2022,"Anderson, Brian",146,"R",381,33,"8.7",".354",348,"91.3",".287"
2022,"De La Cruz, Bryan",146,"R",355,52,"14.6",".231",303,"85.4",".327"
2022,"Bleday, JJ",146,"L",238,201,"84.5",".268",37,"15.5",".256"
2022,"Chisholm Jr., Jazz",146,"L",240,194,"80.8",".340",46,"19.2",".480"
2022,"García, Avisaíl",146,"R",380,94,"24.7",".279",286,"75.3",".252"
2022,"Soler, Jorge",146,"R",305,244,"80.0",".268",61,"20.0",".452"
2022,"Wendle, Joey",146,"L",371,60,"16.2",".311",311,"83.8",".284"
2022,"Díaz, Lewin",146,"L",174,162,"93.1",".240",12,"6.9",".060"
2022,"Henderson, Gunnar",110,"L",131,92,"70.2",".378",39,"29.8",".262"
2022,"Chirinos, Robinson",110,"R",219,89,"40.6",".280",130,"59.4",".234"
2022,"McKenna, Ryan",110,"R",171,41,"24.0",".241",130,"76.0",".291"
2022,"Phillips, Brett",110,"L",225,204,"90.7",".216",21,"9.3",".176"
2022,"Hays, Austin",110,"R",575,120,"20.9",".352",455,"79.1",".304"
2022,"Aguilar, Jesús",110,"R",506,153,"30.2",".280",353,"69.8",".292"
2022,"Mullins, Cedric",110,"L",661,390,"59.0",".305",271,"41.0",".336"
2022,"Rutschman, Adley",110,"L",351,307,"87.5",".383",44,"12.5",".419"
2022,"Odor, Rougned",110,"L",467,441,"94.4",".273",26,"5.6",".329"
2022,"Mountcastle, Ryan",110,"R",602,77,"12.8",".403",525,"87.2",".307"
2022,"Nevin, Tyler",110,"R",184,62,"33.7",".287",122,"66.3",".247"
2022,"Rutschman, Adley",110,"R",114,60,"52.6",".246",54,"47.4",".260"
2022,"Santander, Anthony",110,"L",464,415,"89.4",".298",49,"10.6",".424"
2022,"Stowers, Kyle",110,"L",94,83,"88.3",".319",11,"11.7",".415"
2022,"Vavra, Terrin",110,"L",103,45,"43.7",".234",58,"56.3",".358"
2022,"Bemboom, Anthony",110,"L",59,40,"67.8",".181",19,"32.2",".230"
2022,"Mitchell, Cal",134,"L",232,129,"55.6",".312",103,"44.4",".242"
2022,"Gamel, Ben",134,"L",421,220,"52.3",".283",201,"47.7",".335"
2022,"Allen, Greg",134,"L",74,36,"48.6",".278",38,"51.4",".244"
2022,"Reynolds, Bryan",134,"L",438,345,"78.8",".352",93,"21.2",".355"
2022,"Castillo, Diego A.",134,"R",282,87,"30.9",".343",195,"69.1",".241"
2022,"Castro, Rodolfo",134,"L",191,83,"43.5",".335",108,"56.5",".235"
2022,"VanMeter, Josh",134,"L",192,157,"81.8",".267",35,"18.2",".183"
2022,"Collins, Zack",134,"L",108,97,"89.8",".236",11,"10.2",".321"
2022,"Chavis, Michael",134,"R",425,62,"14.6",".261",363,"85.4",".286"
2022,"Cruz, Oneil",134,"L",360,227,"63.1",".321",133,"36.9",".320"
2022,"Marcano, Tucupita",134,"L",177,37,"20.9",".268",140,"79.1",".244"
2022,"Madris, Bligh",134,"L",123,42,"34.1",".222",81,"65.9",".236"
2022,"Heineman, Tyler",134,"L",109,75,"68.8",".265",34,"31.2",".254"
2022,"Tsutsugo, Yoshi",134,"L",193,115,"59.6",".219",78,"40.4",".223"
2022,"Suwinski, Jack",134,"L",371,281,"75.7",".307",90,"24.3",".325"
2022,"Viloria, Meibrys",140,"L",75,56,"74.7",".221",19,"25.3",".357"
2022,"Jung, Josh",140,"R",102,37,"36.3",".279",65,"63.7",".281"
2022,"Seager, Corey",140,"L",656,633,"96.5",".323",23,"3.5",".558"
2022,"Lowe, Nathaniel",140,"L",643,249,"38.7",".364",394,"61.3",".371"
2022,"Smith, Josh",140,"L",253,152,"60.1",".257",101,"39.9",".269"
2022,"García, Adolis",140,"R",655,269,"41.1",".355",386,"58.9",".303"
2022,"Garver, Mitch",140,"R",215,165,"76.7",".323",50,"23.3",".261"
2022,"Calhoun, Kole",140,"L",424,408,"96.2",".265",16,"3.8",".143"
2022,"Miller, Brad",140,"L",241,204,"84.6",".264",37,"15.4",".255"
2022,"Semien, Marcus",140,"R",724,552,"76.2",".315",172,"23.8",".323"
2022,"Heim, Jonah",140,"L",316,274,"86.7",".274",42,"13.3",".325"
2022,"Taveras, Leody",140,"L",242,97,"40.1",".245",145,"59.9",".340"
2022,"Huff, Sam",140,"R",131,35,"26.7",".334",96,"73.3",".282"
2022,"Verdugo, Alex",111,"L",637,214,"33.6",".253",423,"66.4",".356"
2022,"Duran, Jarren",111,"L",223,63,"28.3",".280",160,"71.7",".285"
2022,"Martinez, J.D.",111,"R",590,58,"9.8",".501",532,"90.2",".324"
2022,"Dalbec, Bobby",111,"R",350,106,"30.3",".272",244,"69.7",".297"
2022,"Casas, Triston",111,"L",95,55,"57.9",".290",40,"42.1",".418"
2022,"Bogaerts, Xander",111,"R",625,78,"12.5",".368",547,"87.5",".361"
2022,"Cordero, Franchy",111,"L",272,209,"76.8",".299",63,"23.2",".298"
2022,"Story, Trevor",111,"R",391,70,"17.9",".360",321,"82.1",".307"
2022,"Hernández, Enrique",111,"R",398,220,"55.3",".312",178,"44.7",".234"
2022,"Devers, Rafael",111,"L",598,406,"67.9",".383",192,"32.1",".355"
2022,"Hosmer, Eric",111,"L",414,119,"28.7",".330",295,"71.3",".306"
2022,"McGuire, Reese",111,"L",274,188,"68.6",".273",86,"31.4",".352"
2022,"Blackmon, Charlie",115,"L",571,442,"77.4",".320",129,"22.6",".302"
2022,"Serven, Brian",115,"R",205,47,"22.9",".379",158,"77.1",".228"
2022,"Toglia, Michael",115,"L",84,72,"85.7",".274",12,"14.3",".443"
2022,"Hilliard, Sam",115,"L",200,163,"81.5",".253",37,"18.5",".241"
2022,"Grichuk, Randal",115,"R",536,87,"16.2",".401",449,"83.8",".298"
2022,"McMahon, Ryan",115,"L",595,346,"58.2",".333",249,"41.8",".318"
2022,"Joe, Connor",115,"R",465,70,"15.1",".389",395,"84.9",".302"
2022,"Bryant, Kris",115,"R",179,119,"66.5",".403",60,"33.5",".317"
2022,"Cron, C.J.",115,"R",625,133,"21.3",".397",492,"78.7",".317"
2022,"Stanton, Giancarlo",147,"R",447,103,"23.0",".357",344,"77.0",".316"
2022,"Carpenter, Matt",147,"L",152,146,"96.1",".475",6,"3.9",".460"
2022,"Benintendi, Andrew",147,"L",519,279,"53.8",".332",240,"46.2",".356"
2022,"Hicks, Aaron",147,"L",325,308,"94.8",".298",17,"5.2",".144"
2022,"Judge, Aaron",147,"R",677,356,"52.6",".473",321,"47.4",".442"
2022,"Torres, Gleyber",147,"R",568,239,"42.1",".346",329,"57.9",".318"
2022,"Gonzalez, Marwin",147,"L",140,119,"85.0",".254",21,"15.0",".246"
2022,"Higashioka, Kyle",147,"R",246,138,"56.1",".270",108,"43.9",".292"
2022,"Donaldson, Josh",147,"R",542,218,"40.2",".313",324,"59.8",".294"
2022,"Rizzo, Anthony",147,"L",539,488,"90.5",".360",51,"9.5",".286"
2022,"Bader, Harrison",147,"R",309,82,"26.5",".303",227,"73.5",".285"
2022,"Cabrera, Oswaldo",147,"L",138,110,"79.7",".295",28,"20.3",".434"
2022,"Haniger, Mitch",136,"R",246,176,"71.5",".263",70,"28.5",".459"
2022,"Lamb, Jake",136,"L",111,96,"86.5",".335",15,"13.5",".178"
2022,"Raleigh, Cal",136,"L",315,307,"97.5",".336",8,"2.5",".259"
2022,"Kelenic, Jarred",136,"L",181,160,"88.4",".221",21,"11.6",".361"
2022,"Winker, Jesse",136,"L",545,453,"83.1",".319",92,"16.9",".276"
2022,"Toro, Abraham",136,"L",234,193,"82.5",".220",41,"17.5",".386"
2022,"Casali, Curt",136,"R",172,113,"65.7",".260",59,"34.3",".335"
2022,"Upton, Justin",136,"R",57,42,"73.7",".259",15,"26.3",".153"
2022,"Trammell, Taylor",136,"L",117,109,"93.2",".322",8,"6.8",".000"
2022,"Haggerty, Sam",136,"L",121,61,"50.4",".178",60,"49.6",".290"
2022,"Santana, Carlos",136,"L",362,358,"98.9",".291",4,"1.1",".221"
2022,"Suárez, Eugenio",136,"R",628,521,"83.0",".350",107,"17.0",".312"
2022,"Rodríguez, Julio",136,"R",554,72,"13.0",".332",482,"87.0",".370"
2022,"Santana, Carlos",136,"R",142,46,"32.4",".348",96,"67.6",".356"
2022,"Frazier, Adam",136,"L",601,165,"27.5",".295",436,"72.5",".266"
2022,"Crawford, J.P.",136,"L",602,187,"31.1",".328",415,"68.9",".296"
2022,"Hall, Darick",143,"L",142,126,"88.7",".363",16,"11.3",".185"
2022,"Gregorius, Didi",143,"L",232,146,"62.9",".249",86,"37.1",".256"
2022,"Stott, Bryson",143,"L",465,139,"29.9",".320",326,"70.1",".275"
2022,"Castellanos, Nick",143,"R",558,299,"53.6",".294",259,"46.4",".317"
2022,"Schwarber, Kyle",143,"L",664,610,"91.9",".362",54,"8.1",".272"
2022,"Maton, Nick",143,"L",85,56,"65.9",".443",29,"34.1",".210"
2022,"Realmuto, J.T.",143,"R",559,81,"14.5",".475",478,"85.5",".332"
2022,"Herrera, Odúbel",143,"L",197,51,"25.9",".287",146,"74.1",".287"
2022,"Marsh, Brandon",143,"L",460,207,"45.0",".265",253,"55.0",".322"
2022,"Stubbs, Garrett",143,"L",121,91,"75.2",".357",30,"24.8",".348"
2022,"Camargo, Johan",143,"L",93,43,"46.2",".283",50,"53.8",".316"
2022,"Harper, Bryce",143,"L",415,330,"79.5",".371",85,"20.5",".349"
2022,"Hoskins, Rhys",143,"R",671,459,"68.4",".346",212,"31.6",".344"
2022,"Langeliers, Shea",133,"R",153,45,"29.4",".316",108,"70.6",".287"
2022,"Murphy, Sean",133,"R",610,226,"37.0",".343",384,"63.0",".324"
2022,"McKinney, Billy",133,"L",56,53,"94.6",".128",3,"5.4",".420"
2022,"Kemp, Tony",133,"L",557,364,"65.4",".280",193,"34.6",".303"
2022,"Smith, Kevin",133,"R",150,79,"52.7",".196",71,"47.3",".262"
2022,"Lowrie, Jed",133,"L",133,119,"89.5",".234",14,"10.5",".315"
2022,"Bolt, Skye",133,"L",83,71,"85.5",".303",12,"14.5",".134"
