"year","name","team_id","bat_side","total_pa","pa_shifts","pa_shift_percent","woba_shift","pa_non_shifts","pa_non_shift_percent","woba_non_shift"
2016,"Longoria, Evan",139,"R",668,134,"20.1",".463",534,"79.9",".325"
2016,"Mesoraco, Devin",113,"R",53,30,"56.6",".244",23,"43.4",".115"
2016,"Suárez, Eugenio",113,"R",617,70,"11.3",".262",547,"88.7",".320"
2016,"Schebler, Scott",113,"L",279,90,"32.3",".282",189,"67.7",".351"
2016,"Votto, Joey",113,"L",643,197,"30.6",".417",446,"69.4",".415"
2016,"Duvall, Adam",113,"R",599,125,"20.9",".327",474,"79.1",".335"
2016,"Dozier, Brian",142,"R",675,238,"35.3",".361",437,"64.7",".368"
2016,"Kepler, Max",142,"L",435,39,"9.0",".414",396,"91.0",".300"
2016,"Plouffe, Trevor",142,"R",335,30,"9.0",".282",305,"91.0",".320"
2016,"Park, ByungHo",142,"R",238,42,"17.6",".461",196,"82.4",".267"
2016,"Rosario, Eddie",142,"L",347,23,"6.6",".315",324,"93.4",".302"
2016,"Sanó, Miguel",142,"R",479,77,"16.1",".481",402,"83.9",".298"
2016,"Pujols, Albert",108,"R",610,228,"37.4",".274",382,"62.6",".351"
2016,"Trout, Mike",108,"R",632,84,"13.3",".377",548,"86.7",".426"
2016,"Bandy, Jett",108,"R",225,34,"15.1",".372",191,"84.9",".278"
2016,"Calhoun, Kole",108,"L",644,259,"40.2",".357",385,"59.8",".320"
2016,"Pennington, Cliff",108,"L",157,36,"22.9",".268",121,"77.1",".280"
2016,"Castro, Jason",117,"L",367,183,"49.9",".246",184,"50.1",".338"
2016,"Reed, AJ",117,"L",139,45,"32.4",".272",94,"67.6",".237"
2016,"Rasmus, Colby",117,"L",403,299,"74.2",".275",104,"25.8",".273"
2016,"Gonzalez, Marwin",117,"L",320,42,"13.1",".289",278,"86.9",".280"
2016,"Tucker, Preston",117,"L",136,63,"46.3",".279",73,"53.7",".219"
2016,"Gattis, Evan",117,"R",478,45,"9.4",".396",433,"90.6",".337"
2016,"Valbuena, Luis",117,"L",327,176,"53.8",".371",151,"46.2",".330"
2016,"Freeman, Freddie",144,"L",655,373,"56.9",".385",282,"43.1",".419"
2016,"Kemp, Matt",144,"R",653,210,"32.2",".306",443,"67.8",".346"
2016,"Pierzynski, A.J.",144,"L",255,62,"24.3",".237",193,"75.7",".234"
2016,"Gillaspie, Conor",137,"L",194,40,"20.6",".421",154,"79.4",".283"
2016,"Crawford, Brandon",137,"L",590,60,"10.2",".314",530,"89.8",".318"
2016,"Parker, Jarrett",137,"L",145,31,"21.4",".263",114,"78.6",".352"
2016,"Belt, Brandon",137,"L",629,403,"64.1",".360",226,"35.9",".387"
2016,"Arcia, Oswaldo",135,"L",219,120,"54.8",".265",99,"45.2",".293"
2016,"Wallace, Brett",135,"L",253,174,"68.8",".297",79,"31.2",".243"
2016,"Schimpf, Ryan",135,"L",323,89,"27.6",".349",234,"72.4",".360"
2016,"Myers, Wil",135,"R",670,44,"6.6",".405",626,"93.4",".336"
2016,"Solarte, Yangervis",135,"L",331,81,"24.5",".384",250,"75.5",".328"
2016,"Sánchez, Héctor",135,"L",47,24,"51.1",".433",23,"48.9",".322"
2016,"Norris, Derek",135,"R",447,38,"8.5",".395",409,"91.5",".235"
2016,"Nava, Daniel",118,"L",138,44,"31.9",".248",94,"68.1",".278"
2016,"Gordon, Alex",118,"L",493,215,"43.6",".297",278,"56.4",".298"
2016,"Moustakas, Mike",118,"L",101,51,"50.5",".358",50,"49.5",".284"
2016,"Hosmer, Eric",118,"L",653,50,"7.7",".358",603,"92.3",".316"
2016,"Morales, Kendrys",118,"L",416,263,"63.2",".289",153,"36.8",".365"
2016,"Upton, Justin",116,"R",611,29,"4.7",".353",582,"95.3",".331"
2016,"Martinez, J.D.",116,"R",505,61,"12.1",".376",444,"87.9",".385"
2016,"Martinez, Victor",116,"L",430,251,"58.4",".353",179,"41.6",".347"
2016,"Saltalamacchia, Jarrod",116,"L",212,137,"64.6",".289",75,"35.4",".282"
2016,"Castellanos, Nick",116,"R",439,38,"8.7",".367",401,"91.3",".344"
2016,"Nieuwenhuis, Kirk",158,"L",379,103,"27.2",".264",276,"72.8",".329"
2016,"Carter, Chris",158,"R",624,214,"34.3",".415",410,"65.7",".304"
2016,"Castillo, Welington",109,"R",443,35,"7.9",".434",408,"92.1",".302"
2016,"Herrmann, Chris",109,"L",157,54,"34.4",".354",103,"65.6",".376"
2016,"Lamb, Jake",109,"L",572,259,"45.3",".360",313,"54.7",".338"
2016,"Peralta, David",109,"L",173,54,"31.2",".280",119,"68.8",".293"
2016,"Thompson, Trayce",119,"R",252,31,"12.3",".504",221,"87.7",".306"
2016,"Reddick, Josh",119,"L",423,185,"43.7",".354",238,"56.3",".311"
2016,"González, Adrián",119,"L",616,260,"42.2",".303",356,"57.8",".360"
2016,"Van Slyke, Scott",119,"R",110,27,"24.5",".333",83,"75.5",".252"
2016,"Seager, Corey",119,"L",667,82,"12.3",".302",585,"87.7",".378"
2016,"Grandal, Yasmani",119,"L",354,180,"50.8",".342",174,"49.2",".368"
2016,"Pederson, Joc",119,"L",465,279,"60.0",".358",186,"40.0",".356"
2016,"Utley, Chase",119,"L",552,238,"43.1",".310",314,"56.9",".304"
2016,"Bour, Justin",146,"L",299,146,"48.8",".337",153,"51.2",".355"
2016,"Dietrich, Derek",146,"L",399,60,"15.0",".356",339,"85.0",".354"
2016,"Stanton, Giancarlo",146,"R",448,174,"38.8",".344",274,"61.2",".324"
2016,"Schoop, Jonathan",110,"R",626,30,"4.8",".451",596,"95.2",".311"
2016,"Pearce, Steve",110,"R",293,68,"23.2",".493",225,"76.8",".341"
2016,"Alvarez, Pedro",110,"L",359,264,"73.5",".372",95,"26.5",".291"
2016,"Trumbo, Mark",110,"R",638,33,"5.2",".449",605,"94.8",".353"
2016,"Wieters, Matt",110,"L",330,147,"44.5",".336",183,"55.5",".284"
2016,"Kim, Hyun Soo",110,"L",338,61,"18.0",".465",277,"82.0",".317"
2016,"Davis, Chris",110,"L",641,591,"92.2",".342",50,"7.8",".319"
2016,"McCutchen, Andrew",134,"R",639,139,"21.8",".347",500,"78.2",".316"
2016,"Jaso, John",134,"L",408,132,"32.4",".311",276,"67.6",".341"
2016,"Joyce, Matt",134,"L",272,105,"38.6",".375",167,"61.4",".364"
2016,"Polanco, Gregory",134,"L",559,72,"12.9",".359",487,"87.1",".316"
2016,"Moreland, Mitch",140,"L",489,385,"78.7",".289",104,"21.3",".373"
2016,"Fielder, Prince",140,"L",360,202,"56.1",".303",158,"43.9",".253"
2016,"Mazara, Nomar",140,"L",564,70,"12.4",".286",494,"87.6",".325"
2016,"Choo, Shin-Soo",140,"L",204,119,"58.3",".338",85,"41.7",".349"
2016,"Odor, Rougned",140,"L",622,186,"29.9",".371",436,"70.1",".322"
2016,"Beltrán, Carlos",140,"R",153,30,"19.6",".480",123,"80.4",".386"
2016,"Beltrán, Carlos",140,"L",419,250,"59.7",".366",169,"40.3",".299"
2016,"Beltré, Adrian",140,"R",625,32,"5.1",".561",593,"94.9",".364"
2016,"Hill, Aaron",111,"R",405,35,"8.6",".292",370,"91.4",".314"
2016,"León, Sandy",111,"L",196,55,"28.1",".271",141,"71.9",".338"
2016,"Bradley Jr., Jackie",111,"L",619,189,"30.5",".368",430,"69.5",".346"
2016,"Shaw, Travis",111,"L",512,176,"34.4",".268",336,"65.6",".340"
2016,"Young, Chris",111,"R",224,68,"30.4",".282",156,"69.6",".407"
2016,"Ortiz, David",111,"L",588,522,"88.8",".423",66,"11.2",".414"
2016,"Raburn, Ryan",115,"R",252,20,"7.9",".351",232,"92.1",".304"
2016,"Paulsen, Ben",115,"L",93,24,"25.8",".242",69,"74.2",".241"
2016,"González, Carlos",115,"L",614,297,"48.4",".337",317,"51.6",".379"
2016,"Arenado, Nolan",115,"R",666,132,"19.8",".343",534,"80.2",".396"
2016,"Reynolds, Mark",115,"R",432,114,"26.4",".258",318,"73.6",".377"
2016,"Story, Trevor",115,"R",407,46,"11.3",".407",361,"88.7",".371"
2016,"Teixeira, Mark",147,"L",295,261,"88.5",".276",34,"11.5",".305"
2016,"McCann, Brian",147,"L",483,380,"78.7",".331",103,"21.3",".298"
2016,"Judge, Aaron",147,"R",95,27,"28.4",".395",68,"71.6",".216"
2016,"Headley, Chase",147,"L",338,204,"60.4",".327",134,"39.6",".306"
2016,"Rodriguez, Alex",147,"R",240,37,"15.4",".253",203,"84.6",".248"
2016,"Sánchez, Gary",147,"R",226,56,"24.8",".601",170,"75.2",".369"
2016,"Teixeira, Mark",147,"R",132,33,"25.0",".393",99,"75.0",".269"
2016,"Zunino, Mike",136,"R",192,44,"22.9",".160",148,"77.1",".391"
2016,"Iannetta, Chris",136,"R",323,43,"13.3",".318",280,"86.7",".270"
2016,"Lind, Adam",136,"L",417,224,"53.7",".291",193,"46.3",".319"
2016,"Seager, Kyle",136,"L",652,312,"47.9",".353",340,"52.1",".349"
2016,"Gutierrez, Franklin",136,"R",273,66,"24.2",".364",207,"75.8",".325"
2016,"Smith, Seth",136,"L",424,265,"62.5",".305",159,"37.5",".372"
2016,"Canó, Robinson",136,"L",688,78,"11.3",".328",610,"88.7",".373"
2016,"Martin, Leonys",136,"L",564,33,"5.9",".264",531,"94.1",".301"
2016,"Cruz, Nelson",136,"R",644,84,"13.0",".382",560,"87.0",".380"
2016,"Asche, Cody",143,"L",217,73,"33.6",".287",144,"66.4",".268"
2016,"Franco, Maikel",143,"R",615,123,"20.0",".376",492,"80.0",".289"
2016,"Rupp, Cameron",143,"R",414,30,"7.2",".384",384,"92.8",".310"
2016,"Howard, Ryan",143,"L",355,334,"94.1",".280",21,"5.9",".557"
2016,"Vogt, Stephen",133,"L",517,239,"46.2",".348",278,"53.8",".270"
2016,"Semien, Marcus",133,"R",607,77,"12.7",".325",530,"87.3",".314"
2016,"Alonso, Yonder",133,"L",522,154,"29.5",".287",368,"70.5",".304"
2016,"Davis, Khris",133,"R",599,98,"16.4",".359",501,"83.6",".347"
2016,"Lowrie, Jed",133,"L",267,62,"23.2",".306",205,"76.8",".267"
2016,"Smolinski, Jake",133,"R",315,44,"14.0",".337",271,"86.0",".273"
2016,"Valencia, Danny",133,"R",510,67,"13.1",".416",443,"86.9",".333"
2016,"Healy, Ryon",133,"R",280,20,"7.1",".430",260,"92.9",".362"
2016,"Muncy, Max",133,"L",131,31,"23.7",".259",100,"76.3",".257"
2016,"Martin, Russell",141,"R",524,20,"3.8",".219",504,"96.2",".325"
2016,"Bautista, José",141,"R",510,83,"16.3",".263",427,"83.7",".364"
2016,"Saunders, Michael",141,"L",544,233,"42.8",".324",311,"57.2",".351"
2016,"Encarnación, Edwin",141,"R",687,305,"44.4",".386",382,"55.6",".356"
2016,"Donaldson, Josh",141,"R",681,115,"16.9",".467",566,"83.1",".386"
2016,"Smoak, Justin",141,"L",241,172,"71.4",".327",69,"28.6",".329"
2016,"Navarro, Dioner",141,"L",229,80,"34.9",".217",149,"65.1",".272"
2016,"Upton, B.J.",141,"R",531,27,"5.1",".399",504,"94.9",".290"
2016,"Tulowitzki, Troy",141,"R",539,98,"18.2",".358",441,"81.8",".321"
2016,"Adams, Matt",138,"L",319,152,"47.6",".313",167,"52.4",".331"
2016,"Moss, Brandon",138,"L",457,363,"79.4",".346",94,"20.6",".258"
2016,"Gyorko, Jedd",138,"R",422,31,"7.3",".584",391,"92.7",".318"
2016,"Carpenter, Matt",138,"L",550,186,"33.8",".392",364,"66.2",".367"
2016,"Grichuk, Randal",138,"R",468,96,"20.5",".393",372,"79.5",".310"
2016,"Santana, Carlos",114,"R",188,44,"23.4",".307",144,"76.6",".344"
2016,"Kipnis, Jason",114,"L",673,60,"8.9",".415",613,"91.1",".341"
2016,"Chisenhall, Lonnie",114,"L",407,27,"6.6",".357",380,"93.4",".319"
2016,"Gomes, Yan",114,"R",260,24,"9.2",".345",236,"90.8",".205"
2016,"Napoli, Mike",114,"R",629,81,"12.9",".309",548,"87.1",".346"
2016,"Santana, Carlos",114,"L",480,319,"66.5",".384",161,"33.5",".381"
2016,"Harper, Bryce",120,"L",582,163,"28.0",".315",419,"72.0",".341"
2016,"Espinosa, Danny",120,"L",440,35,"8.0",".284",405,"92.0",".289"
2016,"Drew, Stephen",120,"L",150,46,"30.7",".473",104,"69.3",".312"
2016,"Robinson, Clint",120,"L",209,50,"23.9",".256",159,"76.1",".277"
2016,"Murphy, Daniel",120,"L",553,37,"6.7",".521",516,"93.3",".405"
2016,"Abreu, José",145,"R",673,23,"3.4",".306",650,"96.6",".346"
2016,"Avila, Alex",145,"L",206,135,"65.5",".297",71,"34.5",".394"
2016,"Rollins, Jimmy",145,"L",137,73,"53.3",".195",64,"46.7",".261"
2016,"Frazier, Todd",145,"R",654,87,"13.3",".312",567,"86.7",".331"
2016,"Arrieta, Jake",112,"R",69,0,"0.0",".000",69,"100.0",".315"
2016,"Hendricks, Kyle",112,"R",62,0,"0.0",".000",62,"100.0",".140"
2016,"Fowler, Dexter",112,"R",142,0,"0.0",".000",142,"100.0",".385"
2016,"Lester, Jon",112,"L",74,0,"0.0",".000",74,"100.0",".164"
2016,"Montgomery, Mike",112,"L",11,0,"0.0",".000",11,"100.0",".080"
2016,"Lackey, John",112,"R",67,0,"0.0",".000",67,"100.0",".115"
2016,"Cahill, Trevor",112,"R",11,0,"0.0",".000",11,"100.0",".174"
2016,"Zobrist, Ben",112,"R",161,0,"0.0",".000",161,"100.0",".371"
2016,"Candelario, Jeimer",112,"L",12,0,"0.0",".000",12,"100.0",".191"
2016,"Wood, Travis",112,"R",12,0,"0.0",".000",12,"100.0",".204"
2016,"Kawasaki, Munenori",112,"L",19,0,"0.0",".000",19,"100.0",".380"
2016,"Hammel, Jason",112,"R",69,0,"0.0",".000",69,"100.0",".240"
2016,"Niese, Jonathon",121,"L",31,0,"0.0",".000",31,"100.0",".146"
2016,"Kelly, Ty",121,"R",24,0,"0.0",".000",24,"100.0",".429"
2016,"Colon, Bartolo",121,"R",65,0,"0.0",".000",65,"100.0",".114"
2016,"Verrett, Logan",121,"R",22,0,"0.0",".000",22,"100.0",".065"
2016,"Plawecki, Kevin",121,"R",145,0,"0.0",".000",145,"100.0",".262"
2016,"Flores, Wilmer",121,"R",331,0,"0.0",".000",331,"100.0",".332"
2016,"Ruggiano, Justin",121,"R",24,0,"0.0",".000",24,"100.0",".387"
2016,"deGrom, Jacob",121,"L",49,0,"0.0",".000",49,"100.0",".175"
2016,"Nimmo, Brandon",121,"L",79,0,"0.0",".000",79,"100.0",".292"
2016,"Reyes, José",121,"R",56,0,"0.0",".000",56,"100.0",".492"
2016,"Lugo, Seth",121,"R",17,0,"0.0",".000",17,"100.0",".217"
2016,"Harvey, Matt",121,"R",25,0,"0.0",".000",25,"100.0",".136"
2016,"Matz, Steven",121,"R",44,0,"0.0",".000",44,"100.0",".200"
2016,"Cabrera, Asdrúbal",121,"R",120,0,"0.0",".000",120,"100.0",".351"
2016,"Syndergaard, Noah",121,"L",67,0,"0.0",".000",67,"100.0",".292"
2016,"Reyes, José",121,"L",222,0,"0.0",".000",222,"100.0",".288"
2016,"Lagares, Juan",121,"R",159,0,"0.0",".000",159,"100.0",".294"
2016,"Reynolds, Matt",121,"R",96,0,"0.0",".000",96,"100.0",".291"
2016,"Campbell, Eric",121,"R",85,0,"0.0",".000",85,"100.0",".242"
2016,"Gsellman, Robert",121,"R",17,0,"0.0",".000",17,"100.0",".059"
2016,"Motter, Taylor",139,"R",92,0,"0.0",".000",92,"100.0",".270"
2016,"Decker, Jaff",139,"L",56,0,"0.0",".000",56,"100.0",".181"
2016,"Shaffer, Richie",139,"R",54,0,"0.0",".000",54,"100.0",".321"
2016,"Maile, Luke",139,"R",124,0,"0.0",".000",124,"100.0",".252"
2016,"Ramirez, Alexei",139,"R",491,0,"0.0",".000",491,"100.0",".264"
2016,"Renda, Tony",113,"R",67,0,"0.0",".000",67,"100.0",".213"
2016,"Cabrera, Ramón",113,"L",138,0,"0.0",".000",138,"100.0",".287"
2016,"Stephenson, Robert",113,"R",13,0,"0.0",".000",13,"100.0",".000"
2016,"Finnegan, Brandon",113,"L",60,0,"0.0",".000",60,"100.0",".124"
2016,"Reed, Cody",113,"L",14,0,"0.0",".000",14,"100.0",".058"
2016,"Straily, Dan",113,"R",63,0,"0.0",".000",63,"100.0",".043"
2016,"Adleman, Tim",113,"R",23,0,"0.0",".000",23,"100.0",".202"
2016,"Pacheco, Jordan",113,"R",47,0,"0.0",".000",47,"100.0",".143"
2016,"Bailey, Homer",113,"R",11,0,"0.0",".000",11,"100.0",".143"
2016,"Holt, Tyler",113,"R",205,0,"0.0",".000",205,"100.0",".280"
2016,"Cabrera, Ramón",113,"R",40,0,"0.0",".000",40,"100.0",".239"
2016,"Waldrop, Kyle",113,"L",23,0,"0.0",".000",23,"100.0",".237"
2016,"Peraza, José",113,"R",253,0,"0.0",".000",253,"100.0",".332"
2016,"Kivlehan, Patrick",113,"R",24,0,"0.0",".000",24,"100.0",".281"
2016,"Iribarren, Hernan",113,"L",45,0,"0.0",".000",45,"100.0",".319"
2016,"Simon, Alfredo",113,"R",19,0,"0.0",".000",19,"100.0",".143"
2016,"Smith, Josh A.",113,"R",11,0,"0.0",".000",11,"100.0",".193"
2016,"DeSclafani, Anthony",113,"R",43,0,"0.0",".000",43,"100.0",".130"
2016,"Hamilton, Billy",113,"R",122,0,"0.0",".000",122,"100.0",".249"
2016,"Lamb, John",113,"L",21,0,"0.0",".000",21,"100.0",".035"
2016,"Hamilton, Billy",113,"L",329,0,"0.0",".000",329,"100.0",".313"
2016,"Iglesias, Raisel",113,"R",11,0,"0.0",".000",11,"100.0",".080"
2016,"De Jesús Jr., Iván",113,"R",240,0,"0.0",".000",240,"100.0",".279"
2016,"Murphy, John Ryan",142,"R",90,0,"0.0",".000",90,"100.0",".184"
2016,"Mastroianni, Darin",142,"R",10,0,"0.0",".000",10,"100.0",".138"
2016,"Polanco, Jorge",142,"R",73,0,"0.0",".000",73,"100.0",".337"
2016,"Santana, Danny",142,"R",50,0,"0.0",".000",50,"100.0",".175"
2016,"Beresford, James",142,"L",24,0,"0.0",".000",24,"100.0",".237"
2016,"Schafer, Logan",142,"L",73,0,"0.0",".000",73,"100.0",".305"
2016,"Chacín, Jhoulys",108,"R",10,0,"0.0",".000",10,"100.0",".264"
2016,"Robinson, Shane",108,"R",108,0,"0.0",".000",108,"100.0",".221"
2016,"Ryan, Brendan",108,"R",10,0,"0.0",".000",10,"100.0",".088"
2016,"Pennington, Cliff",108,"R",21,0,"0.0",".000",21,"100.0",".088"
2016,"Petit, Gregorio",108,"R",213,0,"0.0",".000",213,"100.0",".271"
2016,"Gentry, Craig",108,"R",39,0,"0.0",".000",39,"100.0",".199"
2016,"Simmons, Andrelton",108,"R",470,0,"0.0",".000",470,"100.0",".298"
2016,"Graterol, Juan",108,"R",15,0,"0.0",".000",15,"100.0",".303"
2016,"Stassi, Max",117,"R",13,0,"0.0",".000",13,"100.0",".068"
2016,"Gurriel, Yuli",117,"R",136,0,"0.0",".000",136,"100.0",".294"
2016,"Bregman, Alex",117,"R",216,0,"0.0",".000",216,"100.0",".333"
2016,"Worth, Danny",117,"R",40,0,"0.0",".000",40,"100.0",".189"
2016,"Gant, John",144,"R",10,0,"0.0",".000",10,"100.0",".000"
2016,"Blair, Aaron",144,"R",23,0,"0.0",".000",23,"100.0",".042"
2016,"Whalen, Rob",144,"R",11,0,"0.0",".000",11,"100.0",".176"
2016,"Inciarte, Ender",144,"L",564,0,"0.0",".000",564,"100.0",".322"
2016,"Snyder, Brandon",144,"R",47,0,"0.0",".000",47,"100.0",".370"
2016,"Olivera, Héctor",144,"R",19,0,"0.0",".000",19,"100.0",".194"
2016,"Foltynewicz, Mike",144,"R",42,0,"0.0",".000",42,"100.0",".147"
2016,"Swanson, Dansby",144,"R",137,0,"0.0",".000",137,"100.0",".341"
2016,"Jenkins, Tyrell",144,"R",16,0,"0.0",".000",16,"100.0",".000"
2016,"Flowers, Tyler",144,"R",312,0,"0.0",".000",312,"100.0",".337"
2016,"Smith, Mallex",144,"L",211,0,"0.0",".000",211,"100.0",".298"
2016,"Lalli, Blake",144,"L",13,0,"0.0",".000",13,"100.0",".163"
2016,"Pérez, Williams",144,"R",19,0,"0.0",".000",19,"100.0",".000"
2016,"Wisler, Matt",144,"R",51,0,"0.0",".000",51,"100.0",".130"
2016,"De La Cruz, Joel",144,"R",18,0,"0.0",".000",18,"100.0",".165"
2016,"Teheran, Julio",144,"R",60,0,"0.0",".000",60,"100.0",".201"
2016,"Bonifácio, Emilio",144,"L",38,0,"0.0",".000",38,"100.0",".209"
2016,"Pena, Ramiro",137,"R",22,0,"0.0",".000",22,"100.0",".240"
2016,"Hernández, Gorkys",137,"R",52,0,"0.0",".000",52,"100.0",".331"
2016,"Cain, Matt",137,"R",27,0,"0.0",".000",27,"100.0",".125"
2016,"Adrianza, Ehire",137,"L",35,0,"0.0",".000",35,"100.0",".234"
2016,"Green, Grant",137,"R",49,0,"0.0",".000",49,"100.0",".295"
2016,"Cueto, Johnny",137,"R",82,0,"0.0",".000",82,"100.0",".118"
2016,"Samardzija, Jeff",137,"R",69,0,"0.0",".000",69,"100.0",".169"
2016,"Pence, Hunter",137,"R",421,0,"0.0",".000",421,"100.0",".349"
2016,"Tejada, Rubén",137,"R",77,0,"0.0",".000",77,"100.0",".224"
2016,"Suárez, Albert",137,"R",23,0,"0.0",".000",23,"100.0",".212"
2016,"Tomlinson, Kelby",137,"R",113,0,"0.0",".000",113,"100.0",".323"
2016,"Williamson, Mac",137,"R",126,0,"0.0",".000",126,"100.0",".320"
2016,"Bumgarner, Madison",137,"R",94,0,"0.0",".000",94,"100.0",".275"
2016,"Peavy, Jake",137,"R",30,0,"0.0",".000",30,"100.0",".206"
2016,"Moore, Matt",137,"L",30,0,"0.0",".000",30,"100.0",".098"
2016,"Adrianza, Ehire",137,"R",35,0,"0.0",".000",35,"100.0",".365"
2016,"Beckham, Gordon",137,"R",268,0,"0.0",".000",268,"100.0",".279"
2016,"Margot, Manuel",135,"R",35,0,"0.0",".000",35,"100.0",".287"
2016,"Clemens, Paul",135,"R",23,0,"0.0",".000",23,"100.0",".031"
2016,"Sardinas, Luis",135,"R",67,0,"0.0",".000",67,"100.0",".358"
2016,"Weeks, Jemile",135,"L",41,0,"0.0",".000",41,"100.0",".188"
2016,"Renfroe, Hunter",135,"R",35,0,"0.0",".000",35,"100.0",".487"
2016,"Weeks, Jemile",135,"R",15,0,"0.0",".000",15,"100.0",".189"
2016,"Asuaje, Carlos",135,"L",25,0,"0.0",".000",25,"100.0",".232"
2016,"Richard, Clayton",135,"L",21,0,"0.0",".000",21,"100.0",".087"
2016,"Jankowski, Travis",135,"L",377,0,"0.0",".000",377,"100.0",".294"
2016,"Pirela, José",135,"R",41,0,"0.0",".000",41,"100.0",".167"
2016,"Sardinas, Luis",135,"L",124,0,"0.0",".000",124,"100.0",".227"
2016,"Amarista, Alexi",135,"L",143,0,"0.0",".000",143,"100.0",".251"
2016,"Hedges, Austin",135,"R",26,0,"0.0",".000",26,"100.0",".143"
2016,"Perdomo, Luis",135,"R",43,0,"0.0",".000",43,"100.0",".154"
2016,"Cosart, Jarred",135,"R",18,0,"0.0",".000",18,"100.0",".110"
2016,"Noonan, Nick",135,"L",20,0,"0.0",".000",20,"100.0",".166"
2016,"Jackson, Edwin",135,"R",27,0,"0.0",".000",27,"100.0",".263"
2016,"Friedrich, Christian",135,"R",41,0,"0.0",".000",41,"100.0",".101"
2016,"Rondón, José",135,"R",26,0,"0.0",".000",26,"100.0",".128"
2016,"Burns, Billy",118,"L",237,0,"0.0",".000",237,"100.0",".233"
2016,"Dyson, Jarrod",118,"L",327,0,"0.0",".000",327,"100.0",".315"
2016,"Mondesi, Adalberto",118,"R",49,0,"0.0",".000",49,"100.0",".205"
2016,"Merrifield, Whit",118,"R",328,0,"0.0",".000",328,"100.0",".309"
2016,"Fuentes, Rey",118,"L",42,0,"0.0",".000",42,"100.0",".330"
2016,"Orlando, Paulo",118,"R",475,0,"0.0",".000",475,"100.0",".313"
2016,"Colón, Christian",118,"R",160,0,"0.0",".000",160,"100.0",".266"
2016,"Mondesi, Adalberto",118,"L",98,0,"0.0",".000",98,"100.0",".219"
2016,"Butera, Drew",118,"R",132,0,"0.0",".000",132,"100.0",".332"
2016,"Burns, Billy",118,"R",83,0,"0.0",".000",83,"100.0",".296"
2016,"Infante, Omar",118,"R",147,0,"0.0",".000",147,"100.0",".264"
2016,"Dozier, Hunter",118,"R",21,0,"0.0",".000",21,"100.0",".250"
2016,"Iglesias, Jose",116,"R",505,0,"0.0",".000",505,"100.0",".283"
2016,"Aybar, Erick",116,"L",331,0,"0.0",".000",331,"100.0",".284"
2016,"Aviles, Mike",116,"R",178,0,"0.0",".000",178,"100.0",".240"
2016,"Jones, JaCoby",116,"R",28,0,"0.0",".000",28,"100.0",".227"
2016,"Romine, Andrew",116,"R",44,0,"0.0",".000",44,"100.0",".275"
2016,"Machado, Dixon",116,"R",13,0,"0.0",".000",13,"100.0",".227"
2016,"Gose, Anthony",116,"L",98,0,"0.0",".000",98,"100.0",".277"
2016,"Maybin, Cameron",116,"R",386,0,"0.0",".000",386,"100.0",".350"
2016,"Aybar, Erick",116,"R",111,0,"0.0",".000",111,"100.0",".224"
