"year","name","team_id","bat_side","total_pa","pa_shifts","pa_shift_percent","woba_shift","pa_non_shifts","pa_non_shift_percent","woba_non_shift"
2019,"Martin, Leonys",114,"L",264,139,"52.7",".246",125,"47.3",".296"
2019,"Santana, Carlos",114,"L",455,375,"82.4",".374",80,"17.6",".330"
2019,"Kipnis, Jason",114,"L",509,265,"52.1",".276",244,"47.9",".329"
2019,"Puig, Yasiel",114,"R",601,87,"14.5",".439",514,"85.5",".312"
2019,"Reyes, Franmil",114,"R",547,34,"6.2",".405",513,"93.8",".334"
2019,"Allen, Greg",114,"L",182,48,"26.4",".316",134,"73.6",".308"
2019,"Mercado, Óscar",114,"R",482,54,"11.2",".432",428,"88.8",".306"
2019,"Bradley, Bobby",114,"L",49,32,"65.3",".267",17,"34.7",".235"
2019,"Naquin, Tyler",114,"L",292,50,"17.1",".282",242,"82.9",".340"
2019,"Lindor, Francisco",114,"L",423,136,"32.2",".368",287,"67.8",".355"
2019,"Ramírez, José",114,"L",364,263,"72.3",".296",101,"27.7",".452"
2019,"Ramírez, José",114,"R",174,28,"16.1",".299",146,"83.9",".332"
2019,"Freeman, Mike",114,"L",213,32,"15.0",".230",181,"85.0",".344"
2019,"Bauers, Jake",114,"L",423,226,"53.4",".281",197,"46.6",".314"
2019,"Santana, Carlos",114,"R",219,31,"14.2",".427",188,"85.8",".404"
2019,"Luplow, Jordan",114,"R",261,87,"33.3",".400",174,"66.7",".375"
2019,"Cabrera, Asdrúbal",120,"L",372,267,"71.8",".348",105,"28.2",".291"
2019,"Rendon, Anthony",120,"R",638,45,"7.1",".395",593,"92.9",".414"
2019,"Gomes, Yan",120,"R",352,47,"13.4",".234",305,"86.6",".308"
2019,"Dozier, Brian",120,"R",479,254,"53.0",".335",225,"47.0",".324"
2019,"Robles, Victor",120,"R",614,79,"12.9",".328",535,"87.1",".315"
2019,"Suzuki, Kurt",120,"R",308,111,"36.0",".319",197,"64.0",".347"
2019,"Parra, Gerardo",120,"L",298,43,"14.4",".246",255,"85.6",".295"
2019,"Adams, Matt",120,"L",332,243,"73.2",".311",89,"26.8",".293"
2019,"Soto, Juan",120,"L",655,107,"16.3",".416",548,"83.7",".390"
2019,"Taylor, Michael A.",120,"R",97,33,"34.0",".304",64,"66.0",".281"
2019,"Reed, AJ",145,"L",49,29,"59.2",".084",20,"40.8",".331"
2019,"McCann, James",145,"R",475,41,"8.6",".481",434,"91.4",".318"
2019,"Palka, Daniel",145,"L",93,52,"55.9",".208",41,"44.1",".131"
2019,"Collins, Zack",145,"L",101,92,"91.1",".294",9,"8.9",".193"
2019,"Anderson, Tim",145,"R",518,39,"7.5",".482",479,"92.5",".353"
2019,"Moncada, Yoán",145,"L",393,208,"52.9",".359",185,"47.1",".426"
2019,"Delmonico, Nicky",145,"L",68,53,"77.9",".200",15,"22.1",".397"
2019,"Jiménez, Eloy",145,"R",504,145,"28.8",".309",359,"71.2",".357"
