"year","name","team_id","bat_side","total_pa","pa_shades","pa_shade_percent","woba_shade","pa_non_shades","pa_non_shade_percent","woba_non_shade"
2024,"Buxton, Byron",142,"R",334,51,"15.3",".354",283,"84.7",".368"
2024,"Larnach, Trevor",142,"L",319,200,"62.7",".320",119,"37.3",".366"
2024,"Kepler, Max",142,"L",391,234,"59.8",".298",157,"40.2",".312"
2024,"Trout, Mike",108,"R",124,39,"31.5",".499",85,"68.5",".308"
2024,"O'Hoppe, Logan",108,"R",439,60,"13.7",".340",379,"86.3",".310"
2024,"Schanuel, Nolan",108,"L",506,223,"44.1",".340",283,"55.9",".308"
2024,"Moniak, Mickey",108,"L",344,179,"52.0",".240",165,"48.0",".315"
2024,"Calhoun, Willie",108,"L",253,171,"67.6",".332",82,"32.4",".247"
2024,"Sanó, Miguel",108,"R",94,32,"34.0",".275",62,"66.0",".279"
2024,"Neto, Zach",108,"R",494,63,"12.8",".257",431,"87.2",".341"
2024,"Pillar, Kevin",108,"R",275,40,"14.5",".397",235,"85.5",".296"
2024,"Rengifo, Luis",108,"L",245,106,"43.3",".273",139,"56.7",".361"
2024,"Ward, Taylor",108,"R",534,41,"7.7",".227",493,"92.3",".316"
2024,"Thaiss, Matt",108,"L",131,72,"55.0",".342",59,"45.0",".336"
2024,"Alvarez, Yordan",117,"L",512,409,"79.9",".410",103,"20.1",".374"
2024,"Singleton, Jon",117,"L",343,262,"76.4",".305",81,"23.6",".285"
2024,"Bregman, Alex",117,"R",534,66,"12.4",".347",468,"87.6",".332"
2024,"Caratini, Victor",117,"L",155,98,"63.2",".383",57,"36.8",".263"
2024,"Altuve, Jose",117,"R",559,71,"12.7",".285",488,"87.3",".352"
2024,"Peña, Jeremy",117,"R",530,46,"8.7",".364",484,"91.3",".301"
2024,"Tucker, Kyle",117,"L",252,191,"75.8",".427",61,"24.2",".335"
2024,"Cabbage, Trey",117,"L",88,59,"67.0",".227",29,"33.0",".279"
2024,"Diaz, Yainer",117,"R",488,43,"8.8",".453",445,"91.2",".319"
2024,"Ozuna, Marcell",144,"R",562,38,"6.8",".558",524,"93.2",".398"
2024,"Kelenic, Jarred",144,"L",416,198,"47.6",".287",218,"52.4",".295"
2024,"Rosario, Eddie",144,"L",319,166,"52.0",".251",153,"48.0",".208"
2024,"Soler, Jorge",144,"R",464,104,"22.4",".408",360,"77.6",".308"
2024,"Olson, Matt",144,"L",557,319,"57.3",".323",238,"42.7",".318"
2024,"Riley, Austin",144,"R",466,39,"8.4",".329",427,"91.6",".341"
2024,"Albies, Ozzie",144,"L",293,179,"61.1",".271",114,"38.9",".304"
2024,"Harris II, Michael",144,"L",334,115,"34.4",".246",219,"65.6",".310"
2024,"Duvall, Adam",144,"R",322,50,"15.5",".268",272,"84.5",".251"
2024,"Canha, Mark",137,"R",425,51,"12.0",".280",374,"88.0",".313"
2024,"Bailey, Patrick",137,"L",278,140,"50.4",".272",138,"49.6",".321"
2024,"Wade Jr., LaMonte",137,"L",313,166,"53.0",".339",147,"47.0",".359"
2024,"Yastrzemski, Mike",137,"L",374,202,"54.0",".320",172,"46.0",".306"
2024,"Lee, Jung Hoo",137,"L",158,42,"26.6",".254",116,"73.4",".295"
2024,"Wisely, Brett",137,"L",210,75,"35.7",".122",135,"64.3",".370"
2024,"Conforto, Michael",137,"L",395,194,"49.1",".357",201,"50.9",".292"
2024,"Merrill, Jackson",135,"L",485,151,"31.1",".284",334,"68.9",".373"
2024,"Profar, Jurickson",135,"L",389,176,"45.2",".365",213,"54.8",".354"
2024,"Cronenworth, Jake",135,"L",538,188,"34.9",".321",350,"65.1",".309"
2024,"Arraez, Luis",135,"L",564,59,"10.5",".318",505,"89.5",".319"
2024,"Peralta, David",135,"L",206,112,"54.4",".312",94,"45.6",".355"
2024,"Isbel, Kyle",118,"L",346,156,"45.1",".329",190,"54.9",".245"
2024,"Renfroe, Hunter",118,"R",371,52,"14.0",".252",319,"86.0",".316"
2024,"Perez, Salvador",118,"R",528,102,"19.3",".385",426,"80.7",".343"
2024,"Witt Jr., Bobby",118,"R",585,42,"7.2",".429",543,"92.8",".424"
2024,"Pasquantino, Vinnie",118,"L",548,372,"67.9",".296",176,"32.1",".394"
2024,"DeJong, Paul",118,"R",430,41,"9.5",".294",389,"90.5",".321"
2024,"Massey, Michael",118,"L",264,145,"54.9",".303",119,"45.1",".350"
2024,"Melendez, MJ",118,"L",376,240,"63.8",".286",136,"36.2",".332"
2024,"Frazier, Adam",118,"L",262,78,"29.8",".254",184,"70.2",".264"
2024,"Carpenter, Kerry",116,"L",209,144,"68.9",".371",65,"31.1",".463"
2024,"Madris, Bligh",116,"L",74,45,"60.8",".211",29,"39.2",".457"
2024,"Meadows, Parker",116,"L",172,111,"64.5",".309",61,"35.5",".303"
2024,"Pérez, Wenceel",116,"L",298,145,"48.7",".271",153,"51.3",".325"
2024,"Rogers, Jake",116,"R",267,36,"13.5",".371",231,"86.5",".254"
2024,"Greene, Riley",116,"L",454,240,"52.9",".370",214,"47.1",".357"
2024,"McKinstry, Zach",116,"L",263,119,"45.2",".254",144,"54.8",".278"
2024,"Baddoo, Akil",116,"L",82,40,"48.8",".157",42,"51.2",".299"
2024,"Malloy, Justyn-Henry",116,"R",204,38,"18.6",".395",166,"81.4",".286"
2024,"Keith, Colt",116,"L",458,283,"61.8",".286",175,"38.2",".333"
2024,"Adames, Willy",158,"R",565,55,"9.7",".327",510,"90.3",".343"
2024,"Bauers, Jake",158,"L",284,142,"50.0",".229",142,"50.0",".391"
2024,"Turang, Brice",158,"L",502,78,"15.5",".318",424,"84.5",".294"
2024,"Hoskins, Rhys",158,"R",418,74,"17.7",".342",344,"82.3",".303"
2024,"Yelich, Christian",158,"L",312,109,"34.9",".398",203,"65.1",".387"
2024,"Dunn, Oliver",158,"L",104,50,"48.1",".204",54,"51.9",".322"
2024,"Mitchell, Garrett",158,"L",137,37,"27.0",".294",100,"73.0",".317"
2024,"Frelick, Sal",158,"L",442,63,"14.3",".374",379,"85.7",".291"
2024,"Perkins, Blake",158,"L",227,54,"23.8",".227",173,"76.2",".319"
2024,"Sánchez, Gary",158,"R",218,58,"26.6",".330",160,"73.4",".328"
2024,"Suárez, Eugenio",109,"R",519,83,"16.0",".340",436,"84.0",".313"
2024,"Guillorme, Luis",109,"L",159,34,"21.4",".251",125,"78.6",".268"
2024,"Marte, Ketel",109,"L",317,139,"43.8",".380",178,"56.2",".325"
2024,"Pederson, Joc",109,"L",379,212,"55.9",".395",167,"44.1",".417"
2024,"Thomas, Alek",109,"L",102,34,"33.3",".160",68,"66.7",".316"
2024,"Barnhart, Tucker",109,"L",96,44,"45.8",".236",52,"54.2",".240"
2024,"Bell, Josh",109,"L",368,184,"50.0",".297",184,"50.0",".345"
2024,"Carroll, Corbin",109,"L",552,182,"33.0",".273",370,"67.0",".333"
2024,"McCarthy, Jake",109,"L",382,103,"27.0",".276",279,"73.0",".380"
2024,"Perdomo, Geraldo",109,"L",191,51,"26.7",".357",140,"73.3",".333"
2024,"Walker, Christian",109,"R",457,57,"12.5",".301",400,"87.5",".354"
2024,"Kiermaier, Kevin",119,"L",258,100,"38.8",".219",158,"61.2",".266"
2024,"Outman, James",119,"L",144,75,"52.1",".258",69,"47.9",".215"
2024,"Heyward, Jason",119,"L",190,108,"56.8",".334",82,"43.2",".251"
2024,"Hernández, Teoscar",119,"R",538,35,"6.5",".407",503,"93.5",".346"
2024,"Ohtani, Shohei",119,"L",576,360,"62.5",".436",216,"37.5",".391"
2024,"Freeman, Freddie",119,"L",513,226,"44.1",".409",287,"55.9",".332"
2024,"Lux, Gavin",119,"L",394,156,"39.6",".284",238,"60.4",".322"
2024,"Pages, Andy",119,"R",392,32,"8.2",".153",360,"91.8",".315"
2024,"Biggio, Cavan",119,"L",219,124,"56.6",".309",95,"43.4",".258"
2024,"Muncy, Max",119,"L",182,104,"57.1",".366",78,"42.9",".309"
2024,"Gordon, Nick",146,"L",274,86,"31.4",".254",188,"68.6",".279"
2024,"Bruján, Vidal",146,"L",197,44,"22.3",".270",153,"77.7",".282"
2024,"Stowers, Kyle",146,"L",122,71,"58.2",".225",51,"41.8",".325"
2024,"Burger, Jake",146,"R",461,40,"8.7",".323",421,"91.3",".333"
2024,"Sánchez, Jesús",146,"L",426,139,"32.6",".307",287,"67.4",".310"
2024,"Mullins, Cedric",110,"L",393,184,"46.8",".302",209,"53.2",".281"
2024,"Cowser, Colton",110,"L",453,251,"55.4",".315",202,"44.6",".352"
2024,"Jiménez, Eloy",110,"R",310,28,"9.0",".251",282,"91.0",".287"
2024,"Santander, Anthony",110,"L",394,267,"67.8",".329",127,"32.2",".386"
2024,"Kjerstad, Heston",110,"L",79,64,"81.0",".353",15,"19.0",".300"
2024,"Rutschman, Adley",110,"L",364,265,"72.8",".276",99,"27.2",".311"
2024,"Westburg, Jordan",110,"R",420,46,"11.0",".363",374,"89.0",".346"
2024,"O'Hearn, Ryan",110,"L",398,268,"67.3",".338",130,"32.7",".346"
2024,"Henderson, Gunnar",110,"L",592,379,"64.0",".411",213,"36.0",".340"
2024,"Holliday, Jackson",110,"L",133,70,"52.6",".170",63,"47.4",".320"
2024,"Tellez, Rowdy",134,"L",366,219,"59.8",".323",147,"40.2",".275"
2024,"McCutchen, Andrew",134,"R",434,51,"11.8",".330",383,"88.2",".326"
2024,"Cruz, Oneil",134,"L",484,258,"53.3",".343",226,"46.7",".349"
2024,"Grandal, Yasmani",134,"L",146,86,"58.9",".312",60,"41.1",".270"
2024,"Reynolds, Bryan",134,"L",400,203,"50.8",".337",197,"49.3",".379"
2024,"Suwinski, Jack",134,"L",275,122,"44.4",".240",153,"55.6",".275"
2024,"Taylor, Michael A.",134,"R",282,40,"14.2",".329",242,"85.8",".222"
2024,"Seager, Corey",140,"L",503,380,"75.5",".354",123,"24.5",".400"
2024,"Langford, Wyatt",140,"R",431,64,"14.8",".343",367,"85.2",".292"
2024,"Smith, Josh",140,"L",480,199,"41.5",".337",281,"58.5",".334"
2024,"Carter, Evan",140,"L",162,82,"50.6",".274",80,"49.4",".282"
2024,"Walsh, Jared",140,"L",60,35,"58.3",".330",25,"41.7",".230"
2024,"Grossman, Robbie",140,"L",101,56,"55.4",".260",45,"44.6",".194"
2024,"Jankowski, Travis",140,"L",167,50,"29.9",".127",117,"70.1",".269"
2024,"Semien, Marcus",140,"R",588,97,"16.5",".379",491,"83.5",".297"
2024,"Lowe, Nathaniel",140,"L",449,217,"48.3",".329",232,"51.7",".305"
2024,"García, Adolis",140,"R",523,74,"14.1",".368",449,"85.9",".284"
2024,"Taveras, Leody",140,"L",349,126,"36.1",".255",223,"63.9",".298"
2024,"Heim, Jonah",140,"L",305,204,"66.9",".245",101,"33.1",".330"
2024,"Hamilton, David",111,"L",317,118,"37.2",".244",199,"62.8",".341"
2024,"Devers, Rafael",111,"L",504,318,"63.1",".424",186,"36.9",".330"
2024,"O'Neill, Tyler",111,"R",372,48,"12.9",".420",324,"87.1",".359"
2024,"Yoshida, Masataka",111,"L",339,163,"48.1",".315",176,"51.9",".387"
2024,"Abreu, Wilyer",111,"L",361,228,"63.2",".340",133,"36.8",".375"
2024,"Valdez, Enmanuel",111,"L",188,93,"49.5",".321",95,"50.5",".263"
2024,"Jansen, Danny",111,"R",278,48,"17.3",".161",230,"82.7",".322"
2024,"Duran, Jarren",111,"L",607,221,"36.4",".408",386,"63.6",".357"
2024,"McGuire, Reese",111,"L",158,69,"43.7",".168",89,"56.3",".329"
2024,"Casas, Triston",111,"L",141,97,"68.8",".329",44,"31.2",".475"
2024,"Doyle, Brenton",115,"R",508,45,"8.9",".201",463,"91.1",".358"
2024,"Cave, Jake",115,"L",287,86,"30.0",".194",201,"70.0",".356"
2024,"Díaz, Elias",115,"R",314,37,"11.8",".224",277,"88.2",".312"
2024,"Toglia, Michael",115,"L",222,96,"43.2",".289",126,"56.8",".347"
2024,"Blackmon, Charlie",115,"L",404,198,"49.0",".264",206,"51.0",".362"
2024,"Hilliard, Sam",115,"L",96,41,"42.7",".241",55,"57.3",".386"
2024,"Jones, Nolan",115,"L",214,65,"30.4",".282",149,"69.6",".266"
2024,"McMahon, Ryan",115,"L",526,202,"38.4",".306",324,"61.6",".325"
2024,"Stanton, Giancarlo",147,"R",366,48,"13.1",".358",318,"86.9",".325"
2024,"Grisham, Trent",147,"L",191,90,"47.1",".287",101,"52.9",".293"
2024,"Torres, Gleyber",147,"R",532,64,"12.0",".273",468,"88.0",".303"
2024,"Verdugo, Alex",147,"L",544,260,"47.8",".253",284,"52.2",".318"
2024,"Volpe, Anthony",147,"R",584,56,"9.6",".273",528,"90.4",".305"
2024,"Rice, Ben",147,"L",172,109,"63.4",".251",63,"36.6",".325"
2024,"Chisholm Jr., Jazz",147,"L",506,166,"32.8",".228",340,"67.2",".384"
2024,"Soto, Juan",147,"L",590,382,"64.7",".447",208,"35.3",".399"
2024,"Wells, Austin",147,"L",319,173,"54.2",".350",146,"45.8",".323"
2024,"Judge, Aaron",147,"R",569,130,"22.8",".505",439,"77.2",".483"
2024,"Cabrera, Oswaldo",147,"L",228,98,"43.0",".339",130,"57.0",".302"
2024,"Rizzo, Anthony",147,"L",291,185,"63.6",".275",106,"36.4",".286"
2024,"Raley, Luke",136,"L",371,234,"63.1",".311",137,"36.9",".343"
2024,"Raleigh, Cal",136,"L",364,263,"72.3",".318",101,"27.7",".337"
2024,"Garver, Mitch",136,"R",379,95,"25.1",".257",284,"74.9",".281"
2024,"Raleigh, Cal",136,"R",131,30,"22.9",".309",101,"77.1",".289"
2024,"Crawford, J.P.",136,"L",337,155,"46.0",".269",182,"54.0",".305"
2024,"Turner, Justin",136,"R",433,46,"10.6",".354",387,"89.4",".306"
2024,"Rojas, Josh",136,"L",402,160,"39.8",".286",242,"60.2",".296"
2024,"Canzone, Dominic",136,"L",186,119,"64.0",".256",67,"36.0",".321"
2024,"Polanco, Jorge",136,"L",275,180,"65.5",".254",95,"34.5",".400"
2024,"Haniger, Mitch",136,"R",392,70,"17.9",".247",322,"82.1",".286"
2024,"Rodríguez, Julio",136,"R",476,41,"8.6",".260",435,"91.4",".299"
2024,"Moore, Dylan",136,"R",378,37,"9.8",".380",341,"90.2",".298"
2024,"Arozarena, Randy",136,"R",531,30,"5.6",".339",501,"94.4",".322"
2024,"Stubbs, Garrett",143,"L",162,41,"25.3",".229",121,"74.7",".280"
2024,"Marsh, Brandon",143,"L",388,133,"34.3",".313",255,"65.7",".320"
2024,"Clemens, Kody",143,"L",65,30,"46.2",".332",35,"53.8",".325"
2024,"Turner, Trea",143,"R",414,40,"9.7",".350",374,"90.3",".352"
2024,"Harper, Bryce",143,"L",496,314,"63.3",".358",182,"36.7",".384"
2024,"Schwarber, Kyle",143,"L",553,364,"65.8",".352",189,"34.2",".373"
2024,"Castellanos, Nick",143,"R",537,41,"7.6",".098",496,"92.4",".328"
2024,"Stott, Bryson",143,"L",463,116,"25.1",".256",347,"74.9",".306"
2024,"McCann, Kyle",133,"L",127,98,"77.2",".305",29,"22.8",".395"
2024,"Butler, Lawrence",133,"L",337,164,"48.7",".275",173,"51.3",".384"
2024,"Gelof, Zack",133,"R",431,52,"12.1",".141",379,"87.9",".300"
2024,"Langeliers, Shea",133,"R",431,60,"13.9",".340",371,"86.1",".308"
2024,"Brown, Seth",133,"L",306,195,"63.7",".272",111,"36.3",".349"
2024,"Noda, Ryan",133,"L",100,75,"75.0",".203",25,"25.0",".239"
2024,"Soderstrom, Tyler",133,"L",164,113,"68.9",".281",51,"31.1",".379"
2024,"Rooker, Brent",133,"R",479,91,"19.0",".420",388,"81.0",".384"
2024,"Bleday, JJ",133,"L",525,288,"54.9",".313",237,"45.1",".354"
2024,"Toro, Abraham",133,"L",281,178,"63.3",".255",103,"36.7",".305"
2024,"Horwitz, Spencer",141,"L",274,181,"66.1",".318",93,"33.9",".369"
2024,"Loperfido, Joey",141,"L",200,127,"63.5",".252",73,"36.5",".340"
2024,"Vogelbach, Daniel",141,"L",76,46,"60.5",".293",30,"39.5",".211"
2024,"Guerrero Jr., Vladimir",141,"R",571,58,"10.2",".386",513,"89.8",".407"
2024,"Varsho, Daulton",141,"L",468,263,"56.2",".262",205,"43.8",".369"
2024,"Schneider, Davis",141,"R",385,66,"17.1",".321",319,"82.9",".271"
2024,"Clement, Ernie",141,"R",347,35,"10.1",".235",312,"89.9",".306"
2024,"Barger, Addison",141,"L",151,98,"64.9",".148",53,"35.1",".483"
2024,"Springer, George",141,"R",523,83,"15.9",".313",440,"84.1",".302"
2024,"Donovan, Brendan",138,"L",534,138,"25.8",".296",396,"74.2",".318"
2024,"Burleson, Alec",138,"L",483,197,"40.8",".354",286,"59.2",".313"
2024,"Arenado, Nolan",138,"R",523,33,"6.3",".329",490,"93.7",".314"
2024,"Carpenter, Matt",138,"L",141,85,"60.3",".389",56,"39.7",".183"
2024,"Crawford, Brandon",138,"L",78,36,"46.2",".141",42,"53.8",".335"
2024,"Siani, Michael",138,"L",255,35,"13.7",".249",220,"86.3",".285"
2024,"Nootbaar, Lars",138,"L",302,113,"37.4",".331",189,"62.6",".293"
2024,"Gorman, Nolan",138,"L",395,222,"56.2",".304",173,"43.8",".279"
2024,"Schneemann, Daniel",114,"L",184,68,"37.0",".312",116,"63.0",".314"
2024,"Naylor, Josh",114,"L",518,290,"56.0",".347",228,"44.0",".312"
2024,"Florial, Estevan",114,"L",111,68,"61.3",".240",43,"38.7",".336"
2024,"Fry, David",114,"R",353,51,"14.4",".423",302,"85.6",".335"
2024,"Giménez, Andrés",114,"L",521,161,"30.9",".270",360,"69.1",".282"
2024,"Manzardo, Kyle",114,"L",87,47,"54.0",".238",40,"46.0",".257"
2024,"Naylor, Bo",114,"L",319,177,"55.5",".281",142,"44.5",".269"
2024,"Ramírez, José",114,"R",158,33,"20.9",".464",125,"79.1",".439"
2024,"Brennan, Will",114,"L",301,93,"30.9",".233",208,"69.1",".322"
2024,"Martínez, Angel",114,"L",89,40,"44.9",".306",49,"55.1",".265"
2024,"Rocchio, Brayan",114,"L",252,80,"31.7",".253",172,"68.3",".299"
2024,"Ramírez, José",114,"L",394,274,"69.5",".325",120,"30.5",".336"
2024,"Kwan, Steven",114,"L",475,71,"14.9",".373",404,"85.1",".345"
2024,"Ruiz, Keibert",120,"L",290,144,"49.7",".232",146,"50.3",".304"
2024,"Gallo, Joey",120,"L",189,100,"52.9",".275",89,"47.1",".271"
2024,"Wood, James",120,"L",215,107,"49.8",".341",108,"50.2",".369"
2024,"Abrams, CJ",120,"L",539,208,"38.6",".267",331,"61.4",".359"
2024,"García Jr., Luis",120,"L",446,123,"27.6",".320",323,"72.4",".340"
2024,"Vargas, Ildemaro",120,"L",159,35,"22.0",".150",124,"78.0",".291"
2024,"Robert Jr., Luis",145,"R",317,30,"9.5",".430",287,"90.5",".283"
2024,"Baldwin, Brooks",145,"L",90,33,"36.7",".232",57,"63.3",".257"
2024,"Lopez, Nicky",145,"L",387,67,"17.3",".285",320,"82.7",".270"
2024,"Sheets, Gavin",145,"L",424,233,"55.0",".287",191,"45.0",".315"
2024,"Benintendi, Andrew",145,"L",419,162,"38.7",".288",257,"61.3",".276"
2024,"Mead, Curtis",139,"R",132,0,"0.0",".000",132,"100.0",".255"
2024,"Maile, Luke",113,"R",130,0,"0.0",".000",130,"100.0",".229"
2024,"Stefanic, Michael",108,"R",89,0,"0.0",".000",89,"100.0",".266"
2024,"Azocar, José",135,"R",77,0,"0.0",".000",77,"100.0",".229"
2024,"Profar, Jurickson",135,"R",157,0,"0.0",".000",157,"100.0",".397"
2024,"Trejo, Alan",115,"R",62,0,"0.0",".000",62,"100.0",".153"
2024,"Beck, Jordan",115,"R",120,0,"0.0",".000",120,"100.0",".247"
2024,"Berti, Jon",147,"R",60,0,"0.0",".000",60,"100.0",".291"
2024,"Arias, Gabriel",114,"R",161,0,"0.0",".000",161,"100.0",".263"
2024,"Madrigal, Nick",112,"R",94,2,"2.1",".000",92,"97.9",".250"
2024,"Caminero, Junior",139,"R",58,2,"3.4",".000",56,"96.6",".353"
2024,"Rosario, Amed",113,"R",302,2,"0.7",".626",300,"99.3",".316"
2024,"Candelario, Jeimer",113,"R",147,2,"1.4",".345",145,"98.6",".291"
2024,"Rosario, Eguy",135,"R",54,2,"3.7",".626",52,"96.3",".353"
2024,"Dingler, Dillon",116,"R",53,2,"3.8","1.021",51,"96.2",".184"
2024,"Lopez, Otto",146,"R",318,2,"0.6",".441",316,"99.4",".268"
2024,"Norby, Connor",146,"R",71,2,"2.8",".000",69,"97.2",".365"
2024,"Edwards, Xavier",146,"R",59,2,"3.4",".345",57,"96.6",".388"
2024,"Hill, Derek",146,"R",134,2,"1.5",".000",132,"98.5",".267"
2024,"Rojas, Johan",143,"R",304,2,"0.7","1.021",302,"99.3",".258"
2024,"Hernaiz, Darell",133,"R",124,2,"1.6",".626",122,"98.4",".227"
2024,"Pagés, Pedro",138,"R",151,2,"1.3",".000",149,"98.7",".293"
2024,"Walker, Jordan",138,"R",79,2,"2.5",".345",77,"97.5",".206"
2024,"Yepez, Juan",120,"R",181,2,"1.1",".000",179,"98.9",".343"
2024,"Lipscomb, Trey",120,"R",205,2,"1.0",".785",203,"99.0",".232"
2024,"Nido, Tomás",112,"R",140,3,"2.1",".000",137,"97.9",".236"
2024,"Carlson, Dylan",139,"R",98,3,"3.1",".524",95,"96.9",".278"
2024,"Castro, Willi",142,"R",141,3,"2.1",".418",138,"97.9",".302"
2024,"Short, Zack",144,"R",88,3,"3.4",".418",85,"96.6",".222"
2024,"Tromp, Chadwick",144,"R",54,3,"5.6",".000",51,"94.4",".282"
2024,"Sánchez, Ali",146,"R",88,3,"3.4",".000",85,"96.6",".171"
2024,"Williams, Alika",134,"R",82,3,"3.7",".000",79,"96.3",".248"
2024,"Reyes, Pablo",111,"R",64,3,"4.7",".000",61,"95.3",".217"
2024,"Cabrera, Oswaldo",147,"R",61,3,"4.9",".418",58,"95.1",".197"
2024,"Wilson, Weston",143,"R",51,3,"5.9",".711",48,"94.1",".433"
2024,"Fermín, José",138,"R",56,3,"5.4",".524",53,"94.6",".228"
2024,"Abreu, José",117,"R",110,4,"3.6",".220",106,"96.4",".160"
2024,"Perdomo, Geraldo",109,"R",81,4,"4.9",".220",77,"95.1",".290"
2024,"Grandal, Yasmani",134,"R",54,4,"7.4",".220",50,"92.6",".241"
2024,"Schunk, Aaron",115,"R",60,4,"6.7",".000",56,"93.3",".235"
2024,"Goldschmidt, Paul",138,"R",534,4,"0.7",".172",530,"99.3",".303"
2024,"Bethancourt, Christian",112,"R",117,5,"4.3",".176",112,"95.7",".299"
2024,"Hoerner, Nico",112,"R",536,5,"0.9",".000",531,"99.1",".303"
2024,"Gomes, Yan",112,"R",96,5,"5.2",".000",91,"94.8",".194"
2024,"Higashioka, Kyle",135,"R",212,5,"2.4",".000",207,"97.6",".342"
2024,"Solano, Donovan",135,"R",234,5,"2.1",".000",229,"97.9",".350"
2024,"Perkins, Blake",158,"R",111,5,"4.5",".490",106,"95.5",".334"
2024,"Alexander, Blaze",109,"R",185,5,"2.7",".314",180,"97.3",".297"
2024,"Barnes, Austin",119,"R",131,5,"3.8",".353",126,"96.2",".272"
2024,"Rojas, Miguel",119,"R",260,5,"1.9",".603",255,"98.1",".316"
2024,"Pache, Cristian",146,"R",142,5,"3.5",".547",137,"96.5",".244"
2024,"Bruján, Vidal",146,"R",66,5,"7.6",".144",61,"92.4",".300"
2024,"Myers, Dane",146,"R",95,5,"5.3",".138",90,"94.7",".340"
2024,"Knizner, Andrew",140,"R",93,5,"5.4",".000",88,"94.6",".184"
2024,"Bichette, Bo",141,"R",327,5,"1.5",".138",322,"98.5",".261"
2024,"Contreras, Willson",138,"R",355,5,"1.4",".276",350,"98.6",".372"
2024,"Ramírez, Harold",120,"R",246,5,"2.0",".314",241,"98.0",".264"
2024,"Mendick, Danny",145,"R",140,5,"3.6",".282",135,"96.4",".248"
2024,"Marte, Starling",121,"R",288,6,"2.1",".487",282,"97.9",".314"
2024,"d'Arnaud, Travis",144,"R",278,6,"2.2",".209",272,"97.8",".336"
2024,"Bailey, Patrick",137,"R",82,6,"7.3",".262",76,"92.7",".202"
2024,"Schmitt, Casey",137,"R",87,6,"6.9",".340",81,"93.1",".278"
2024,"Pérez, Wenceel",116,"R",75,6,"8.0",".147",69,"92.0",".320"
